t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
201,38.215714285714284,38.31,38.17785714285714,38.55,38.76714285714286,38.12214285714286,38.35285714285715,38.49142857142857,37.933571428571426,37.78071428571429,37.95357142857143,37.37785714285714,37.57714285714285
202,38.21142857142856,38.30428571428571,38.19071428571429,38.549285714285716,38.76499999999999,38.13,38.339285714285715,38.480000000000004,37.92214285714285,37.75928571428572,37.94214285714286,37.388571428571424,37.58785714285714
203,38.212857142857146,38.32285714285714,38.18785714285715,38.52571428571429,38.759285714285724,38.166428571428575,38.33785714285714,38.450714285714284,37.93785714285714,37.76285714285715,37.91785714285714,37.38642857142857,37.60785714285714
204,38.22571428571429,38.35785714285714,38.18714285714286,38.527142857142856,38.75571428571429,38.20428571428572,38.35214285714285,38.43928571428571,37.94142857142857,37.775,37.92285714285715,37.40999999999999,37.61071428571429
205,38.20857142857143,38.36785714285715,38.202857142857134,38.53071428571429,38.742142857142866,38.21428571428571,38.357142857142854,38.425,37.955,37.78214285714286,37.94785714285714,37.44928571428572,37.62285714285714
206,38.19642857142857,38.382857142857134,38.21,38.53071428571428,38.720000000000006,38.20714285714286,38.362142857142864,38.454285714285724,37.95642857142857,37.77571428571429,37.96928571428572,37.473571428571425,37.62499999999999
207,38.20071428571429,38.37285714285714,38.205,38.50785714285714,38.71071428571428,38.18785714285713,38.362857142857145,38.45214285714286,37.957142857142856,37.77428571428572,37.97642857142858,37.479285714285716,37.58214285714286
208,38.18642857142857,38.354285714285716,38.19642857142858,38.48285714285714,38.71857142857143,38.15857142857143,38.37571428571429,38.43142857142857,37.94428571428572,37.76214285714286,37.99857142857143,37.482142857142854,37.559999999999995
209,38.18571428571429,38.362857142857145,38.18642857142858,38.485,38.691428571428574,38.13142857142858,38.38285714285714,38.45499999999999,37.91642857142857,37.70714285714286,37.99071428571428,37.50214285714286,37.53142857142857
210,38.18071428571428,38.36,38.199285714285715,38.48,38.653571428571425,38.11642857142858,38.38999999999999,38.455,37.93714285714286,37.67714285714286,37.965714285714284,37.52357142857143,37.542857142857144
211,38.17357142857143,38.36,38.20357142857142,38.44642857142857,38.632857142857134,38.11357142857143,38.395714285714284,38.46071428571428,37.949285714285715,37.66142857142857,37.97357142857142,37.505714285714284,37.56857142857143
212,38.17571428571428,38.34428571428572,38.215714285714284,38.410000000000004,38.615,38.07285714285715,38.41571428571428,38.473571428571425,37.96071428571429,37.66928571428572,37.98142857142857,37.49071428571428,37.603571428571435
213,38.17071428571428,38.301428571428566,38.24142857142857,38.40428571428571,38.607142857142854,38.05142857142857,38.43214285714286,38.47285714285715,37.987857142857145,37.675000000000004,37.97642857142858,37.46642857142857,37.61142857142857
214,38.17928571428571,38.255,38.2592857142857,38.42071428571428,38.614285714285714,38.05857142857143,38.445,38.47571428571428,37.99071428571428,37.66642857142857,37.98857142857143,37.441428571428574,37.59357142857142
215,38.205,38.19428571428572,38.262857142857136,38.42000000000001,38.620000000000005,38.048571428571435,38.46214285714286,38.47642857142858,37.97142857142857,37.67,37.99071428571428,37.44785714285714,37.57357142857143
216,38.20499999999999,38.200714285714284,38.27357142857142,38.43142857142857,38.60928571428571,38.01857142857143,38.46,38.47071428571429,37.942142857142855,37.66785714285714,37.98714285714285,37.455,37.574285714285715
217,38.215714285714284,38.243571428571435,38.25928571428572,38.462857142857146,38.61214285714285,38.01357142857143,38.434285714285714,38.46071428571429,37.88214285714286,37.68285714285714,37.989285714285714,37.44857142857143,37.59285714285715
218,38.207857142857144,38.24285714285714,38.24857142857143,38.488571428571426,38.61142857142857,38.00928571428572,38.42642857142857,38.464285714285715,37.86785714285714,37.684285714285714,38.006428571428565,37.424285714285716,37.598571428571425
219,38.18714285714286,38.249285714285726,38.244285714285716,38.495000000000005,38.617142857142866,38.02214285714285,38.42714285714285,38.46,37.88571428571429,37.66142857142857,38.01571428571429,37.416428571428575,37.587857142857146
220,38.18071428571428,38.25,38.22642857142857,38.50357142857143,38.607142857142854,38.03285714285715,38.401428571428575,38.480714285714285,37.887142857142855,37.653571428571425,38.01571428571429,37.423571428571435,37.57285714285714
221,38.1742857142857,38.230714285714285,38.172142857142866,38.50857142857143,38.605000000000004,38.04500000000001,38.385714285714286,38.507857142857134,37.89928571428572,37.64214285714285,38.01857142857143,37.43285714285714,37.558571428571426
222,38.151428571428575,38.225,38.135000000000005,38.48357142857143,38.61642857142857,38.04,38.38428571428572,38.527857142857144,37.89714285714285,37.618571428571435,38.029999999999994,37.41714285714285,37.557142857142864
223,38.151428571428575,38.260714285714286,38.1,38.49428571428571,38.605000000000004,38.06285714285714,38.396428571428565,38.50428571428572,37.88285714285714,37.6,38.03071428571428,37.41571428571429,37.55428571428571
224,38.17285714285714,38.27928571428571,38.12071428571428,38.526428571428575,38.59214285714285,38.08714285714286,38.42214285714285,38.473571428571425,37.869285714285716,37.59142857142857,38.02357142857142,37.42642857142857,37.54785714285715
225,38.19285714285714,38.26428571428572,38.15,38.535714285714285,38.59357142857142,38.09071428571429,38.417142857142856,38.48428571428571,37.82142857142857,37.58428571428571,38.02428571428571,37.45642857142858,37.51571428571429
226,38.20714285714286,38.267857142857146,38.13142857142857,38.535000000000004,38.59928571428572,38.07142857142857,38.378571428571426,38.50285714285714,37.78071428571429,37.56857142857143,38.017857142857146,37.50928571428572,37.496428571428574
227,38.19928571428572,38.28357142857143,38.105000000000004,38.526428571428575,38.59000000000001,38.084999999999994,38.37285714285714,38.502857142857145,37.784285714285716,37.53928571428571,38.01428571428571,37.54071428571428,37.504999999999995
228,38.19214285714286,38.29357142857144,38.07285714285714,38.542857142857144,38.57714285714286,38.08714285714286,38.379999999999995,38.49642857142857,37.80142857142857,37.53357142857143,38.029999999999994,37.54714285714285,37.50428571428572
229,38.20928571428571,38.27428571428572,38.10071428571428,38.55357142857143,38.569285714285705,38.08785714285714,38.395714285714284,38.49571428571429,37.792142857142856,37.517142857142865,38.027142857142856,37.54214285714285,37.486428571428576
230,38.22428571428571,38.25571428571429,38.12142857142857,38.53928571428571,38.582857142857144,38.097142857142856,38.395714285714284,38.501428571428576,37.78357142857143,37.51,38.03285714285715,37.519999999999996,37.46999999999999
231,38.239285714285714,38.26785714285715,38.09428571428572,38.50071428571429,38.60071428571429,38.10642857142857,38.39142857142857,38.487142857142864,37.79071428571429,37.525,38.04285714285714,37.48357142857143,37.473571428571425
232,38.235,38.28142857142857,38.105000000000004,38.462857142857146,38.59428571428572,38.09928571428572,38.394285714285715,38.47571428571428,37.81142857142857,37.55428571428571,38.03500000000001,37.43785714285714,37.47785714285714
233,38.212857142857146,38.28357142857143,38.160714285714285,38.462857142857146,38.57214285714286,38.07071428571429,38.367142857142845,38.475,37.832142857142856,37.580000000000005,38.029999999999994,37.417857142857144,37.464285714285715
234,38.19142857142857,38.269285714285715,38.174285714285716,38.480714285714285,38.55571428571428,38.05428571428571,38.36357142857143,38.47714285714286,37.86500000000001,37.57857142857142,38.007082732142855,37.38071428571429,37.435
235,38.19285714285714,38.24357142857143,38.16714285714285,38.475,38.56285714285714,38.05214285714286,38.372142857142855,38.46142857142858,37.88928571428571,37.567142857142855,38.00422558928572,37.357142857142854,37.41571428571429
236,38.21071428571429,38.246428571428574,38.153571428571425,38.457142857142856,38.57357142857143,38.08285714285715,38.38,38.46142857142858,37.90785714285715,37.56357142857143,38.015654160714284,37.347857142857144,37.40571428571429
237,38.23500000000001,38.24142857142858,38.117142857142845,38.47571428571428,38.59000000000001,38.11357142857143,38.387142857142855,38.462857142857146,37.894999999999996,37.54857142857143,38.01351130357143,37.36642857142857,37.41428571428571
238,38.236428571428576,38.21142857142858,38.137142857142855,38.488571428571426,38.58428571428572,38.160000000000004,38.385,38.46642857142857,37.85785714285714,37.537142857142854,38.01571428571429,37.39142857142857,37.42642857142857
239,38.21928571428571,38.19357142857143,38.19,38.48428571428571,38.55857142857143,38.17071428571428,38.36,38.455714285714286,37.832857142857144,37.519999999999996,37.99714285714286,37.416428571428575,37.44785714285714
240,38.19642857142857,38.21142857142856,38.19,38.46214285714286,38.525,38.18071428571428,38.34071428571428,38.43785714285714,37.84857142857144,37.47571428571428,37.972857142857144,37.43357142857143,37.459999999999994
241,38.18142857142857,38.248571428571424,38.14857142857142,38.44428571428572,38.515,38.197142857142865,38.354285714285716,38.43214285714286,37.83428571428571,37.419285714285714,37.95214285714286,37.425000000000004,37.44785714285715
242,38.18785714285715,38.26571428571429,38.13142857142857,38.435,38.50428571428571,38.205,38.36714285714286,38.41428571428571,37.816428571428574,37.41285714285714,37.944285714285705,37.39714285714286,37.44642857142857
243,38.205,38.29571428571428,38.116428571428564,38.42857142857143,38.50571428571429,38.18071428571428,38.37,38.4,37.854285714285716,37.43428571428571,37.94428571428572,37.36142857142857,37.442857142857136
244,38.19857142857143,38.309999999999995,38.08714285714286,38.415,38.519999999999996,38.15,38.35928571428571,38.39642857142858,37.85928571428571,37.44642857142857,37.955000000000005,37.31285714285714,37.417857142857144
245,38.18714285714286,38.29642857142858,38.089285714285715,38.44142857142857,38.515,38.15428571428572,38.35214285714285,38.38357142857143,37.830714285714286,37.43785714285714,37.980000000000004,37.27928571428571,37.409285714285716
246,38.16142857142857,38.25928571428572,38.088571428571434,38.457142857142856,38.475,38.14214285714286,38.34928571428571,38.36857142857143,37.82571428571429,37.43428571428573,37.995000000000005,37.25642857142857,37.39785714285714
247,38.15428571428571,38.24357142857143,38.05857142857143,38.472142857142856,38.45642857142857,38.13357142857143,38.35857142857143,38.353571428571435,37.86571428571428,37.412142857142854,37.995000000000005,37.24357142857143,37.40714285714286
248,38.16285714285715,38.25857142857143,38.067142857142855,38.48571428571428,38.43071428571428,38.15857142857143,38.36357142857143,38.32285714285714,37.87428571428571,37.378571428571426,37.94857142857143,37.25071428571429,37.417857142857144
249,38.21857142857142,38.28857142857144,38.11142857142857,38.498571428571424,38.425714285714285,38.17142857142857,38.35999999999999,38.32214285714286,37.88142857142857,37.38357142857143,37.93714285714286,37.24071428571428,37.424285714285716
250,38.22571428571429,38.28142857142858,38.11785714285713,38.49857142857143,38.43000000000001,38.16357142857144,38.32214285714286,38.35214285714286,37.896428571428565,37.40428571428572,37.94357142857143,37.20857142857143,37.417142857142856
251,38.20642857142857,38.26071428571428,38.09499999999999,38.47714285714286,38.417857142857144,38.153571428571425,38.292142857142856,38.37928571428571,37.90642857142857,37.39714285714286,37.945,37.19214285714286,37.409285714285716
252,38.20428571428572,38.23142857142857,38.06214285714286,38.48785714285714,38.41357142857142,38.15428571428571,38.28642857142857,38.39857142857143,37.89857142857142,37.40714285714286,37.94714285714286,37.18071428571428,37.403571428571425
253,38.22642857142857,38.207857142857144,38.025,38.508571428571436,38.432142857142864,38.12142857142857,38.28357142857143,38.409285714285716,37.90071428571429,37.42714285714287,37.91428571428572,37.16357142857144,37.39857142857142
254,38.22571428571428,38.16571428571428,38.02857142857143,38.519285714285715,38.44428571428572,38.08214285714286,38.291428571428575,38.436428571428564,37.87499999999999,37.43357142857143,37.887142857142855,37.150714285714294,37.37428571428571
255,38.22785714285715,38.19,38.07357142857143,38.52857142857142,38.449285714285715,38.095000000000006,38.29285714285714,38.46999999999999,37.839999999999996,37.44214285714286,37.89714285714285,37.14142857142856,37.38428571428572
256,38.246428571428574,38.246428571428574,38.08571428571428,38.51642857142857,38.44,38.123571428571424,38.286428571428566,38.48285714285715,37.80428571428571,37.445,37.909285714285716,37.12642857142857,37.41142857142857
257,38.253571428571426,38.25928571428572,38.12357142857143,38.493571428571435,38.42142857142858,38.15,38.28142857142858,38.47071428571428,37.757857142857155,37.43142857142857,37.89071428571429,37.09142857142857,37.42071428571428
258,38.253571428571426,38.25999999999999,38.137857142857136,38.46,38.39214285714286,38.17071428571428,38.28000000000001,38.46928571428572,37.732142857142854,37.42785714285714,37.854285714285716,37.045,37.45642857142857
259,38.24214285714286,38.230000000000004,38.11714285714286,38.4392857142857,38.382857142857134,38.17571428571428,38.278571428571425,38.47428571428571,37.73428571428571,37.41285714285715,37.84071428571429,37.019285714285715,37.472857142857144
260,38.228571428571435,38.18928571428571,38.095000000000006,38.46,38.39928571428571,38.19142857142857,38.26714285714286,38.48500000000001,37.75285714285714,37.39714285714286,37.84142857142858,37.03214285714286,37.46785714285715
261,38.21714285714285,38.17285714285715,38.066428571428574,38.48500000000001,38.40857142857143,38.20714285714286,38.26857142857143,38.49,37.769285714285715,37.38357142857143,37.839285714285715,37.05071428571428,37.46642857142858
262,38.19857142857143,38.20285714285715,38.02928571428571,38.50142857142857,38.39214285714286,38.22571428571429,38.26857142857143,38.45214285714285,37.785000000000004,37.364285714285714,37.85214285714286,37.07357142857143,37.49714285714286
263,38.19571428571429,38.245,37.99714285714286,38.50142857142857,38.36571428571428,38.25,38.26428571428572,38.41857142857144,37.81142857142857,37.355714285714285,37.86785714285713,37.08285714285715,37.50857142857143
264,38.209999999999994,38.241428571428564,38.01499999999999,38.472142857142856,38.346428571428575,38.237142857142864,38.25857142857143,38.43571428571429,37.818571428571424,37.36642857142857,37.85928571428571,37.06999999999999,37.487857142857145
265,38.21785714285715,38.18285714285714,38.03642857142857,38.43785714285714,38.315000000000005,38.19857142857143,38.269999999999996,38.46500000000001,37.79785714285714,37.364999999999995,37.833571428571425,37.03714285714285,37.44928571428572
266,38.22428571428571,38.15071428571428,38.050000000000004,38.44642857142858,38.28357142857143,38.182857142857145,38.29,38.475,37.824999999999996,37.36071428571428,37.785000000000004,37.03857142857144,37.41285714285714
267,38.23428571428571,38.173571428571435,38.04357142857142,38.44571428571429,38.30428571428571,38.20642857142857,38.29857142857143,38.480000000000004,37.81285714285714,37.37357142857143,37.75,37.07714285714285,37.43
268,38.233571428571416,38.21,38.02285714285714,38.44142857142857,38.33285714285715,38.245000000000005,38.29714285714285,38.48214285714287,37.78857142857142,37.395714285714284,37.71785714285715,37.11214285714285,37.45357142857143
269,38.228571428571435,38.23428571428571,38.02785714285714,38.464285714285715,38.33571428571428,38.230000000000004,38.28142857142857,38.48571428571428,37.79857142857143,37.41714285714285,37.71071428571428,37.12071428571428,37.470000000000006
270,38.223571428571425,38.247857142857136,38.05571428571428,38.458571428571425,38.324285714285715,38.21928571428572,38.28071428571429,38.47714285714286,37.85285714285715,37.46071428571429,37.72071428571428,37.105,37.457857142857144
271,38.20142857142857,38.239999999999995,38.032142857142865,38.43214285714286,38.31214285714286,38.21928571428572,38.260714285714286,38.46785714285714,37.876428571428576,37.47214285714285,37.70285714285715,37.10214285714286,37.45214285714287
272,38.175,38.225,37.98571428571428,38.43785714285714,38.314285714285724,38.23571428571429,38.24214285714286,38.457142857142856,37.854285714285716,37.475,37.723571428571425,37.09071428571429,37.46999999999999
273,38.18928571428571,38.20428571428572,37.94,38.42928571428572,38.315000000000005,38.230000000000004,38.21142857142858,38.44785714285714,37.840714285714284,37.46714285714286,37.73,37.09714285714285,37.48428571428571
274,38.223571428571425,38.165,37.89857142857143,38.457857142857144,38.29857142857143,38.21857142857142,38.22428571428571,38.445714285714295,37.85,37.45285714285715,37.73428571428572,37.096428571428575,37.48785714285715
275,38.245000000000005,38.15642857142858,37.88999999999999,38.489285714285714,38.271428571428565,38.23214285714285,38.230714285714285,38.43642857142857,37.84857142857142,37.46142857142858,37.75642857142857,37.07285714285715,37.49357142857143
276,38.24857142857143,38.144999999999996,37.91142857142857,38.48357142857143,38.26857142857143,38.22785714285714,38.239285714285714,38.43214285714286,37.832142857142856,37.42000000000001,37.78000000000001,37.058571428571426,37.50214285714286
277,38.24857142857143,38.104285714285716,37.934999999999995,38.45357142857142,38.26571428571428,38.22571428571429,38.26928571428571,38.43,37.85785714285715,37.403571428571425,37.79142857142857,37.03142857142858,37.50214285714286
278,38.24357142857143,38.067142857142855,37.972857142857144,38.46357142857142,38.24571428571429,38.217857142857135,38.291428571428575,38.43357142857143,37.83785714285714,37.46,37.797142857142866,37.04142857142857,37.472857142857144
279,38.209999999999994,38.11857142857143,37.96785714285715,38.464999999999996,38.247857142857136,38.208571428571425,38.29357142857142,38.42642857142857,37.76357142857143,37.52071428571429,37.81714285714286,37.07142857142857,37.44214285714286
280,38.21428571428571,38.19714285714286,37.955,38.44785714285715,38.25785714285714,38.19785714285715,38.292857142857144,38.41714285714287,37.71714285714286,37.548571428571435,37.817857142857136,37.08357142857143,37.44142857142857
281,38.21214285714286,38.230000000000004,37.95357142857143,38.46285714285715,38.256428571428565,38.19785714285714,38.27,38.40499999999999,37.68714285714286,37.56142857142857,37.79285714285715,37.10285714285714,37.45357142857143
282,38.21142857142858,38.243571428571435,37.941428571428574,38.49214285714286,38.25571428571429,38.221428571428575,38.26142857142857,38.403571428571425,37.660000000000004,37.56214285714286,37.78285714285715,37.121428571428574,37.44
283,38.20571428571428,38.25642857142857,37.922142857142866,38.46857142857142,38.25071428571429,38.229285714285716,38.26142857142856,38.410714285714285,37.66428571428571,37.56857142857143,37.78357142857143,37.12714285714286,37.442857142857136
284,38.20428571428572,38.26071428571429,37.89857142857142,38.43857142857143,38.24142857142858,38.22071428571429,38.261428571428574,38.422142857142866,37.70857142857143,37.52928571428572,37.76285714285715,37.127142857142864,37.459999999999994
285,38.20571428571429,38.24,37.92785714285714,38.45357142857142,38.21071428571428,38.21214285714286,38.254999999999995,38.44642857142857,37.71214285714286,37.503571428571426,37.737857142857145,37.11571428571428,37.478571428571435
286,38.19714285714286,38.23714285714285,37.96642857142858,38.49071428571428,38.19571428571429,38.21642857142858,38.26714285714286,38.48714285714285,37.688571428571436,37.511428571428574,37.74142857142857,37.10000000000001,37.482142857142854
287,38.19642857142857,38.269999999999996,38.01214285714286,38.51,38.192857142857136,38.21642857142857,38.29357142857143,38.51642857142857,37.69785714285714,37.519285714285715,37.75714285714286,37.09357142857143,37.482142857142854
288,38.19428571428572,38.307142857142864,38.00714285714286,38.519999999999996,38.19,38.205,38.27142857142858,38.496428571428574,37.72500000000001,37.527857142857144,37.78357142857143,37.059999999999995,37.473571428571425
289,38.19214285714286,38.29,37.98071428571428,38.545,38.208571428571425,38.19142857142857,38.265,38.46142857142858,37.71928571428572,37.53214285714286,37.79500000000001,37.042857142857144,37.45357142857143
290,38.18785714285714,38.25428571428572,37.917857142857144,38.566428571428574,38.21928571428571,38.175000000000004,38.26285714285715,38.46214285714286,37.69285714285714,37.506428571428565,37.80785714285714,37.04571428571428,37.44214285714286
291,38.16357142857142,38.230714285714285,37.86071428571428,38.526428571428575,38.21642857142857,38.167857142857144,38.20357142857143,38.45785714285715,37.68857142857143,37.46214285714286,37.81928571428572,37.06785714285714,37.44214285714286
292,38.15071428571429,38.235,37.87714285714286,38.493571428571435,38.21428571428571,38.165000000000006,38.21500000000001,38.433571428571426,37.682142857142864,37.45428571428572,37.83214285714286,37.121428571428574,37.43714285714285
293,38.151428571428575,38.207857142857144,37.88,38.482142857142854,38.20785714285715,38.16571428571429,38.249285714285726,38.39785714285714,37.672142857142866,37.474285714285706,37.839999999999996,37.118571428571435,37.42642857142857
294,38.12357142857143,38.18071428571428,37.834999999999994,38.46999999999999,38.18642857142857,38.144285714285715,38.25714285714285,38.37857142857143,37.660000000000004,37.480714285714285,37.832857142857144,37.108571428571416,37.445
295,38.09214285714285,38.16857142857142,37.80785714285714,38.45142857142857,38.15428571428571,38.14214285714285,38.252142857142864,38.3657142857143,37.67928571428571,37.505,37.82642857142857,37.11714285714286,37.44785714285714
296,38.09142857142858,38.19642857142857,37.81,38.432142857142864,38.130714285714284,38.138571428571424,38.24214285714286,38.38928571428572,37.69428571428572,37.504999999999995,37.82142857142856,37.131428571428565,37.452857142857155
297,38.09642857142857,38.228571428571435,37.81428571428571,38.44571428571429,38.107142857142854,38.142857142857146,38.260714285714286,38.40500000000001,37.69714285714286,37.493571428571435,37.837857142857146,37.14357142857143,37.455
298,38.09428571428572,38.257857142857134,37.84357142857142,38.46857142857142,38.07357142857143,38.15642857142858,38.30285714285714,38.40857142857143,37.700714285714284,37.504999999999995,37.83571428571428,37.146428571428565,37.45285714285715
299,38.09357142857143,38.26428571428572,37.90285714285715,38.486428571428576,38.082857142857144,38.162142857142854,38.305,38.42642857142857,37.691428571428574,37.521428571428565,37.82357142857143,37.14714285714285,37.46071428571429
300,38.08071428571428,38.22857142857142,37.94214285714286,38.47857142857142,38.08857142857143,38.15785714285715,38.289285714285704,38.42357142857143,37.66285714285715,37.485,37.84285714285714,37.185,37.48642857142857
301,38.06285714285714,38.212857142857146,37.949285714285715,38.458571428571425,38.08,38.15500000000001,38.28214285714286,38.425714285714285,37.63928571428571,37.44,37.875,37.201428571428565,37.471428571428575
302,38.04857142857143,38.20142857142857,37.92857142857143,38.43142857142857,38.075714285714284,38.13142857142857,38.28285714285715,38.42928571428572,37.61357142857143,37.464999999999996,37.85642857142858,37.20285714285715,37.42142857142858
303,38.05357142857143,38.209999999999994,37.91571428571429,38.39714285714286,38.089999999999996,38.122857142857136,38.29071428571429,38.425000000000004,37.589285714285715,37.44928571428572,37.85071428571428,37.21857142857143,37.41285714285715
304,38.06857142857143,38.197142857142865,37.940714285714286,38.38357142857143,38.11857142857143,38.13499999999999,38.295,38.43357142857143,37.573571428571434,37.419285714285714,37.86714285714286,37.22071428571428,37.39857142857142
305,38.08714285714286,38.18785714285713,37.955,38.374285714285705,38.12642857142857,38.13285714285714,38.267857142857146,38.42928571428571,37.58,37.396428571428565,37.87071428571428,37.21,37.378571428571426
306,38.10142857142857,38.21071428571429,37.92428571428571,38.375,38.11857142857143,38.12642857142857,38.27214285714285,38.42928571428571,37.59214285714286,37.40071428571429,37.877142857142864,37.21928571428572,37.35928571428571
307,38.114285714285714,38.21714285714285,37.90571428571429,38.39785714285715,38.115,38.14428571428572,38.29642857142857,38.419285714285714,37.574285714285715,37.43071428571428,37.87928571428572,37.24571428571429,37.38142857142857
308,38.11571428571428,38.18214285714286,37.89928571428572,38.44857142857143,38.09571428571429,38.16571428571428,38.31857142857143,38.38857142857143,37.56142857142857,37.441428571428574,37.86142857142857,37.267857142857146,37.39214285714286
309,38.10857142857144,38.17285714285715,37.92,38.455000000000005,38.084999999999994,38.17785714285714,38.339999999999996,38.38071428571429,37.56571428571429,37.46857142857143,37.85,37.253571428571426,37.410714285714285
310,38.09428571428572,38.18785714285714,37.93857142857143,38.43071428571428,38.08571428571428,38.16642857142857,38.34571428571429,38.39071428571429,37.54714285714285,37.47571428571428,37.87785714285714,37.22357142857144,37.41285714285714
311,38.07571428571429,38.192857142857136,37.910000000000004,38.41142857142858,38.08428571428572,38.15714285714285,38.33999999999999,38.426428571428566,37.55714285714286,37.459999999999994,37.93714285714286,37.21785714285715,37.42142857142857
312,38.06071428571429,38.18714285714286,37.896428571428565,38.40785714285715,38.076428571428565,38.13571428571429,38.33642857142858,38.45642857142857,37.59142857142857,37.440714285714286,37.982142857142854,37.21642857142857,37.417142857142856
313,38.07142857142856,38.207857142857144,37.90642857142858,38.41785714285714,38.05857142857143,38.129999999999995,38.34785714285714,38.464285714285715,37.58642857142856,37.449999999999996,37.98357142857143,37.19642857142857,37.397857142857156
314,38.09142857142857,38.232142857142854,37.90071428571429,38.43,38.037142857142854,38.12357142857143,38.35142857142857,38.45928571428572,37.585714285714296,37.473571428571425,37.970000000000006,37.19,37.36714285714286
315,38.09071428571429,38.24214285714286,37.91571428571429,38.425000000000004,38.05142857142857,38.121428571428574,38.35642857142857,38.44214285714286,37.59928571428571,37.49142857142857,37.96785714285714,37.20857142857143,37.37142857142857
316,38.123571428571424,38.25428571428571,37.9,38.40571428571428,38.089285714285715,38.14071428571429,38.34642857142857,38.44857142857143,37.612857142857145,37.48857142857143,37.99214285714286,37.24428571428571,37.40071428571429
317,38.13357142857143,38.222142857142856,37.87357142857143,38.37142857142857,38.125,38.13285714285714,38.325714285714284,38.47785714285714,37.589285714285715,37.47785714285715,38.01,37.262142857142855,37.40999999999999
318,38.14142857142856,38.21857142857142,37.862142857142864,38.379999999999995,38.13785714285715,38.10785714285714,38.33571428571429,38.45928571428572,37.559285714285714,37.445,38.01428571428571,37.25714285714285,37.403571428571425
319,38.133571428571436,38.19642857142857,37.84214285714286,38.40785714285715,38.12357142857143,38.10071428571429,38.33571428571429,38.44142857142857,37.547142857142866,37.434285714285714,38.01571428571428,37.23357142857143,37.41785714285715
320,38.114285714285714,38.153571428571425,37.805,38.415,38.12,38.08642857142856,38.315,38.43642857142858,37.526428571428575,37.43285714285714,38.015,37.23571428571428,37.410000000000004
321,38.097857142857144,38.125,37.75642857142858,38.42214285714285,38.12642857142857,38.089999999999996,38.29642857142858,38.42142857142857,37.51214285714286,37.449999999999996,37.98285714285714,37.237857142857145,37.39928571428571
322,38.08571428571429,38.105000000000004,37.744285714285716,38.470000000000006,38.115,38.11571428571428,38.305714285714295,38.401428571428575,37.51285714285715,37.449999999999996,37.97785714285715,37.24428571428571,37.417142857142856
323,38.07714285714285,38.10285714285714,37.765,38.505,38.12714285714286,38.137142857142855,38.29428571428572,38.38785714285715,37.503571428571426,37.46642857142857,37.98857142857143,37.25,37.422142857142866
324,38.08642857142856,38.10071428571428,37.76999999999999,38.5,38.12071428571429,38.144999999999996,38.285000000000004,38.40714285714286,37.47642857142858,37.45928571428572,37.99142857142857,37.25071428571429,37.440000000000005
325,38.06142857142857,38.11214285714285,37.745,38.48428571428572,38.12714285714286,38.13214285714286,38.33428571428572,38.40571428571429,37.440714285714286,37.42642857142857,38.00214285714286,37.25,37.46214285714286
326,38.058571428571426,38.124285714285726,37.73357142857143,38.486428571428576,38.162142857142854,38.15071428571429,38.387142857142855,38.37642857142857,37.41285714285715,37.410000000000004,38.044285714285714,37.26642857142857,37.47571428571429
327,38.06071428571429,38.11428571428571,37.73071428571428,38.47214285714285,38.17285714285715,38.15428571428572,38.362857142857145,38.362142857142864,37.365,37.40714285714286,38.06,37.28857142857142,37.48357142857143
328,38.063571428571436,38.083571428571425,37.71999999999999,38.46714285714285,38.18,38.14142857142857,38.35642857142857,38.36071428571428,37.34714285714286,37.415,38.05857142857143,37.28000000000001,37.49642857142857
329,38.090714285714284,38.08714285714286,37.69857142857143,38.48428571428571,38.17357142857143,38.14071428571429,38.36071428571429,38.34357142857143,37.34285714285714,37.41142857142857,38.07071428571429,37.26714285714286,37.50428571428571
330,38.11785714285715,38.12428571428571,37.667142857142856,38.48142857142857,38.182142857142864,38.14785714285715,38.362857142857145,38.37785714285714,37.36000000000001,37.409285714285716,38.09499999999999,37.296428571428564,37.51642857142857
331,38.144999999999996,38.13357142857142,37.644999999999996,38.44357142857143,38.169285714285714,38.162142857142854,38.347857142857144,38.40142857142858,37.36785714285714,37.38928571428572,38.10785714285714,37.31285714285715,37.540000000000006
332,38.16142857142857,38.11357142857143,37.64357142857143,38.425000000000004,38.14857142857143,38.173571428571435,38.33142857142858,38.38857142857143,37.36214285714285,37.37928571428571,38.10857142857143,37.32571428571429,37.545
333,38.17928571428571,38.167857142857144,37.64857142857143,38.42857142857143,38.125,38.19142857142857,38.32357142857143,38.385714285714286,37.339285714285715,37.403571428571425,38.10285714285715,37.36071428571429,37.527857142857144
334,38.17857142857143,38.167142857142856,37.661428571428566,38.41714285714287,38.125,38.175000000000004,38.33571428571429,38.38928571428571,37.33571428571429,37.45142857142857,38.068571428571424,37.36928571428571,37.51142857142857
335,38.17642857142857,38.154999999999994,37.63357142857143,38.38428571428572,38.11714285714286,38.14999999999999,38.36214285714285,38.38999999999999,37.326428571428565,37.46142857142858,38.049285714285716,37.369285714285716,37.48142857142858
336,38.17142857142858,38.14714285714286,37.62785714285714,38.37071428571428,38.14214285714286,38.13357142857143,38.37357142857143,38.39857142857142,37.316428571428574,37.46785714285714,38.02928571428571,37.38214285714285,37.45357142857143
