t,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
3101,60.0,68.0,6.0,58.0,54.0,84.0,90.0,0.0,23.0,32.0,100.0,52.0,61.0
3102,55.0,29.0,0.0,110.0,87.0,105.0,65.0,0.0,25.0,10.0,68.0,63.0,49.0
3103,74.0,55.0,0.0,73.0,90.0,24.0,67.0,36.0,32.0,0.0,28.0,88.0,60.0
3104,67.0,35.0,8.0,95.0,71.0,61.0,94.0,0.0,0.0,0.0,75.0,86.0,80.0
3105,61.0,56.0,0.0,63.0,101.0,80.0,89.0,0.0,58.0,51.0,59.0,49.0,77.0
3106,24.0,64.0,0.0,59.0,58.0,91.0,91.0,0.0,7.0,56.0,59.0,75.0,76.0
3107,103.0,104.0,6.0,70.0,55.0,57.0,91.0,0.0,5.0,88.0,13.0,77.0,25.0
3108,15.0,80.0,0.0,12.0,32.0,22.0,82.0,0.0,10.0,61.0,45.0,94.0,94.0
3109,0.0,35.0,17.0,67.0,56.0,109.0,76.0,0.0,19.0,82.0,132.0,77.0,47.0
3110,51.0,86.0,0.0,86.0,76.0,85.0,68.0,0.0,32.0,36.0,44.0,66.0,117.0
3111,53.0,62.0,0.0,26.0,14.0,79.0,54.0,0.0,0.0,22.0,64.0,1.0,73.0
3112,91.0,63.0,0.0,0.0,0.0,29.0,42.0,13.0,0.0,25.0,106.0,31.0,33.0
3113,69.0,41.0,0.0,27.0,24.0,112.0,50.0,9.0,92.0,0.0,71.0,23.0,0.0
3114,70.0,35.0,0.0,0.0,27.0,98.0,70.0,17.0,86.0,5.0,43.0,0.0,0.0
3115,32.0,37.0,0.0,0.0,103.0,59.0,33.0,12.0,46.0,25.0,30.0,34.0,45.0
3116,46.0,60.0,0.0,86.0,87.0,83.0,83.0,29.0,50.0,74.0,27.0,54.0,0.0
3117,69.0,20.0,0.0,44.0,50.0,46.0,90.0,2.0,56.0,79.0,49.0,51.0,0.0
3118,59.0,100.0,0.0,114.0,76.0,101.0,72.0,5.0,33.0,70.0,0.0,0.0,0.0
3119,36.0,58.0,0.0,93.0,69.0,51.0,58.0,24.0,64.0,61.0,0.0,0.0,0.0
3120,32.0,91.0,44.0,137.0,78.0,84.0,39.0,39.0,40.0,38.0,38.0,0.0,0.0
3121,58.0,56.0,37.0,75.0,85.0,106.0,37.0,45.0,14.0,23.0,86.0,1.0,0.0
3122,68.0,67.0,0.0,86.0,31.0,90.0,66.0,0.0,76.0,25.0,93.0,78.0,0.0
3123,58.0,125.0,0.0,81.0,112.0,90.0,70.0,37.0,68.0,85.0,49.0,95.0,0.0
3124,91.0,47.0,0.0,101.0,35.0,51.0,11.0,44.0,62.0,23.0,16.0,77.0,0.0
3125,63.0,64.0,0.0,52.0,18.0,96.0,14.0,51.0,74.0,46.0,26.0,57.0,0.0
3126,86.0,48.0,0.0,83.0,11.0,69.0,10.0,58.0,51.0,76.0,52.0,110.0,0.0
3127,54.0,53.0,0.0,68.0,6.0,84.0,39.0,70.0,3.0,45.0,39.0,81.0,0.0
3128,6.0,12.0,0.0,101.0,49.0,108.0,29.0,49.0,62.0,42.0,0.0,51.0,0.0
3129,0.0,117.0,0.0,33.0,34.0,41.0,38.0,63.0,69.0,5.0,21.0,71.0,100.0
3130,17.0,94.0,0.0,0.0,31.0,3.0,48.0,76.0,65.0,3.0,1.0,21.0,72.0
3131,58.0,72.0,0.0,12.0,69.0,97.0,47.0,51.0,31.0,11.0,0.0,11.0,51.0
3132,64.0,61.0,0.0,98.0,98.0,127.0,69.0,17.0,0.0,0.0,0.0,10.0,94.0
3133,63.0,45.0,0.0,47.0,43.0,89.0,81.0,6.0,1.0,7.0,0.0,27.0,0.0
3134,61.0,39.0,0.0,109.0,87.0,72.0,77.0,90.0,0.0,61.0,0.0,44.0,0.0
3135,91.0,21.0,0.0,1.0,87.0,64.0,62.0,11.0,0.0,56.0,0.0,55.0,0.0
3136,34.0,39.0,0.0,0.0,57.0,15.0,69.0,1.0,8.0,1.0,3.0,50.0,41.0
3137,30.0,86.0,0.0,26.0,81.0,9.0,86.0,30.0,101.0,2.0,0.0,89.0,79.0
3138,7.0,26.0,0.0,141.0,104.0,79.0,56.0,3.0,34.0,8.0,0.0,108.0,102.0
3139,34.0,76.0,1.0,79.0,93.0,105.0,21.0,46.0,52.0,70.0,9.0,46.0,106.0
3140,36.0,116.0,0.0,69.0,80.0,90.0,86.0,74.0,34.0,62.0,0.0,74.0,66.0
3141,63.0,139.0,0.0,58.0,86.0,41.0,11.0,42.0,68.0,16.0,0.0,83.0,71.0
3142,59.0,134.0,0.0,113.0,110.0,103.0,23.0,41.0,36.0,67.0,46.0,6.0,87.0
3143,86.0,81.0,0.0,80.0,62.0,55.0,16.0,64.0,0.0,60.0,0.0,63.0,64.0
3144,44.0,120.0,0.0,105.0,126.0,0.0,10.0,58.0,0.0,55.0,0.0,44.0,62.0
3145,63.0,96.0,0.0,95.0,57.0,0.0,91.0,40.0,10.0,30.0,0.0,22.0,68.0
3146,42.0,79.0,0.0,88.0,91.0,0.0,66.0,82.0,17.0,8.0,0.0,13.0,57.0
3147,70.0,75.0,0.0,80.0,53.0,0.0,36.0,67.0,6.0,0.0,0.0,5.0,44.0
3148,79.0,107.0,0.0,89.0,12.0,0.0,105.0,78.0,35.0,45.0,0.0,103.0,86.0
3149,103.0,88.0,0.0,92.0,0.0,98.0,49.0,44.0,6.0,18.0,11.0,71.0,59.0
3150,99.0,116.0,0.0,5.0,0.0,73.0,73.0,62.0,23.0,57.0,0.0,72.0,61.0
3151,55.0,104.0,0.0,34.0,18.0,60.0,31.0,16.0,9.0,45.0,0.0,88.0,100.0
3152,44.0,42.0,0.0,5.0,20.0,110.0,29.0,37.0,5.0,9.0,0.0,116.0,85.0
3153,91.0,54.0,0.0,56.0,12.0,103.0,6.0,5.0,2.0,26.0,0.0,51.0,54.0
3154,0.0,30.0,0.0,59.0,123.0,105.0,74.0,13.0,0.0,0.0,0.0,37.0,58.0
3155,0.0,24.0,0.0,51.0,88.0,82.0,39.0,0.0,0.0,80.0,0.0,75.0,68.0
3156,0.0,83.0,0.0,75.0,109.0,23.0,72.0,0.0,0.0,62.0,0.0,71.0,78.0
3157,2.0,77.0,0.0,114.0,97.0,0.0,76.0,17.0,0.0,65.0,0.0,7.0,16.0
3158,36.0,80.0,3.0,41.0,44.0,0.0,78.0,2.0,0.0,66.0,0.0,2.0,19.0
3159,57.0,45.0,6.0,21.0,23.0,0.0,55.0,2.0,0.0,22.0,0.0,1.0,19.0
3160,71.0,33.0,0.0,96.0,67.0,22.0,70.0,0.0,0.0,49.0,0.0,6.0,39.0
3161,70.0,18.0,12.0,104.0,59.0,34.0,8.0,0.0,0.0,21.0,0.0,0.0,62.0
3162,79.0,10.0,16.0,54.0,14.0,0.0,18.0,11.0,0.0,57.0,0.0,8.0,18.0
3163,56.0,67.0,24.0,18.0,73.0,0.0,53.0,6.0,0.0,46.0,10.0,62.0,92.0
3164,71.0,19.0,41.0,126.0,80.0,0.0,97.0,7.0,0.0,34.0,3.0,30.0,97.0
3165,75.0,94.0,36.0,97.0,52.0,0.0,54.0,4.0,0.0,29.0,33.0,50.0,66.0
3166,80.0,46.0,85.0,0.0,87.0,2.0,27.0,0.0,0.0,63.0,12.0,83.0,76.0
3167,55.0,90.0,64.0,5.0,79.0,0.0,31.0,0.0,0.0,15.0,101.0,58.0,75.0
3168,55.0,92.0,50.0,0.0,60.0,0.0,46.0,0.0,45.0,0.0,65.0,62.0,70.0
3169,78.0,114.0,5.0,0.0,92.0,3.0,70.0,0.0,52.0,54.0,75.0,126.0,74.0
3170,35.0,90.0,0.0,24.0,46.0,0.0,76.0,0.0,13.0,97.0,64.0,68.0,57.0
3171,50.0,59.0,0.0,15.0,82.0,3.0,64.0,0.0,11.0,113.0,4.0,94.0,31.0
3172,38.0,44.0,46.0,34.0,120.0,0.0,19.0,3.0,4.0,34.0,1.0,25.0,69.0
3173,34.0,24.0,85.0,56.0,91.0,0.0,42.0,3.0,27.0,62.0,2.0,32.0,38.0
3174,31.0,40.0,33.0,75.0,106.0,2.0,74.0,4.0,17.0,28.0,0.0,76.0,36.0
3175,59.0,71.0,76.0,121.0,68.0,0.0,67.0,0.0,42.0,12.0,23.0,93.0,49.0
3176,94.0,17.0,64.0,120.0,77.0,36.0,61.0,0.0,68.0,34.0,16.0,69.0,41.0
3177,91.0,29.0,82.0,124.0,101.0,32.0,67.0,10.0,56.0,86.0,6.0,91.0,74.0
3178,54.0,28.0,35.0,98.0,85.0,0.0,72.0,0.0,80.0,73.0,0.0,50.0,68.0
3179,0.0,21.0,93.0,95.0,23.0,0.0,49.0,0.0,75.0,8.0,0.0,36.0,56.0
3180,0.0,44.0,43.0,122.0,85.0,0.0,40.0,0.0,56.0,17.0,0.0,54.0,35.0
3181,49.0,116.0,52.0,92.0,74.0,0.0,24.0,0.0,62.0,63.0,0.0,73.0,81.0
3182,2.0,120.0,25.0,128.0,118.0,0.0,72.0,20.0,8.0,97.0,0.0,90.0,33.0
3183,0.0,48.0,3.0,65.0,65.0,0.0,87.0,0.0,56.0,33.0,5.0,96.0,80.0
3184,25.0,29.0,0.0,97.0,37.0,0.0,78.0,0.0,23.0,46.0,0.0,22.0,77.0
3185,60.0,38.0,0.0,91.0,5.0,0.0,72.0,0.0,0.0,81.0,32.0,45.0,58.0
3186,75.0,71.0,25.0,106.0,33.0,0.0,63.0,0.0,0.0,35.0,30.0,17.0,65.0
3187,58.0,53.0,9.0,110.0,67.0,0.0,52.0,1.0,39.0,60.0,0.0,0.0,88.0
3188,57.0,106.0,19.0,119.0,86.0,0.0,3.0,0.0,14.0,66.0,0.0,0.0,32.0
3189,58.0,116.0,26.0,31.0,65.0,0.0,0.0,0.0,48.0,51.0,0.0,0.0,0.0
3190,66.0,99.0,16.0,77.0,74.0,0.0,22.0,40.0,56.0,39.0,40.0,31.0,34.0
3191,37.0,144.6491649,0.0,108.0,81.0,0.0,1.0,84.0,26.0,90.0,49.0,20.0,0.0
3192,39.0,75.0,0.0,28.0,77.0,0.0,51.0,68.0,13.0,60.0,36.0,11.0,38.0
3193,87.0,77.0,0.0,0.0,85.0,0.0,89.0,43.0,0.0,46.0,78.0,23.0,66.0
3194,68.0,30.0,15.0,0.0,32.0,14.0,68.0,55.0,8.0,20.0,148.0,113.0,6.0
3195,41.0,59.0,30.0,0.0,0.0,0.0,66.0,1.0,26.0,18.0,128.0,75.0,20.0
3196,88.0,57.0,62.0,0.0,64.0,12.0,84.0,0.0,52.0,22.0,99.0,84.0,110.0
3197,61.0,48.0,59.0,5.0,112.0,0.0,37.0,12.0,57.0,51.0,37.0,77.0,106.0
3198,52.0,56.0,38.0,63.0,111.0,12.0,44.0,9.0,89.0,24.0,5.0,86.0,95.0
3199,58.0,43.0,31.0,0.0,24.0,0.0,99.0,9.0,45.0,0.0,15.0,113.0,74.0
3200,64.0,63.0,54.0,105.0,103.0,0.0,26.0,19.0,69.0,10.0,43.0,34.0,69.0
3201,62.0,57.0,51.0,48.0,57.0,0.0,40.0,9.0,79.0,79.0,129.0,24.0,79.0
3202,64.0,65.0,62.0,27.0,90.0,3.0,70.0,1.0,61.0,58.0,94.0,79.0,77.0
3203,62.0,90.0,36.0,77.0,98.0,4.0,77.0,14.0,64.0,35.0,102.0,74.0,75.0
3204,78.0,43.0,47.0,92.0,88.0,6.0,43.0,0.0,60.0,35.0,32.0,0.0,75.0
3205,24.0,67.0,81.0,72.0,76.0,0.0,67.0,5.0,38.0,52.0,68.0,3.0,89.0
3206,16.0,36.0,30.0,82.0,90.0,0.0,43.0,18.0,19.0,56.0,62.0,23.0,106.0
3207,0.0,64.0,24.0,37.0,72.0,0.0,3.0,59.0,0.0,29.0,26.0,17.0,78.0
3208,17.0,26.0,27.0,85.0,114.0,0.0,76.0,0.0,0.0,21.0,101.0,29.0,75.0
3209,30.0,66.0,52.0,99.0,63.0,0.0,63.0,2.0,43.0,7.0,59.0,17.0,70.0
3210,12.0,46.0,88.0,76.0,66.0,0.0,67.0,24.0,29.0,90.0,113.0,20.0,68.0
3211,0.0,78.0,74.0,100.0,32.0,57.0,96.0,71.0,24.0,68.0,55.0,1.0,62.0
3212,0.0,40.0,33.0,24.0,78.0,0.0,65.0,48.0,30.0,25.0,30.0,71.0,45.0
3213,0.0,88.0,45.0,48.0,61.0,0.0,74.0,45.0,48.0,28.0,56.0,96.0,39.0
3214,17.0,123.0,45.0,65.0,81.0,0.0,68.0,54.0,66.0,66.0,17.0,93.0,58.0
3215,17.0,63.0,44.0,28.0,10.0,0.0,74.0,18.0,38.0,0.0,82.0,83.0,47.0
3216,54.0,49.0,25.0,79.0,88.0,17.0,87.0,78.0,47.0,5.0,22.0,41.0,70.0
3217,39.0,56.0,8.0,138.0,84.0,4.0,42.0,37.0,67.0,8.0,0.0,53.0,99.0
3218,78.0,37.0,25.0,62.0,93.0,27.0,54.0,40.0,61.0,75.0,14.0,0.0,100.0
3219,74.0,5.0,68.0,13.0,9.0,0.0,64.0,38.0,42.0,79.0,34.0,0.0,60.0
3220,81.0,49.0,78.0,85.0,73.0,27.0,70.0,11.0,39.0,51.0,56.0,0.0,65.0
3221,64.0,57.0,59.0,86.0,73.0,35.0,27.0,59.0,89.0,14.0,14.0,20.0,70.0
3222,21.0,52.0,39.0,110.0,53.0,39.0,62.0,25.0,10.0,18.0,52.0,71.0,67.0
3223,36.0,7.0,61.0,73.0,0.0,62.0,69.0,37.0,0.0,0.0,162.1198533,65.0,43.0
3224,54.0,66.0,44.0,117.0,28.0,58.0,63.0,51.0,2.0,37.0,105.0,48.0,0.0
3225,69.0,16.0,88.0,86.0,93.0,101.0,70.0,47.0,0.0,41.0,109.0,51.0,24.0
3226,41.0,33.0,39.0,24.0,100.0,108.0,53.0,17.0,0.0,22.0,115.0,13.0,59.0
3227,75.0,51.0,41.0,56.0,79.0,74.0,43.0,22.0,0.0,45.0,103.0,50.0,106.0
3228,35.0,37.0,73.0,93.0,93.0,40.0,66.0,1.0,26.0,86.0,66.0,4.0,71.0
3229,59.0,30.0,80.0,73.0,89.0,0.0,44.0,46.0,31.0,31.0,0.0,37.0,75.0
3230,80.0,47.0,68.0,70.0,81.0,0.0,83.0,33.0,0.0,9.0,0.0,17.0,111.0
3231,56.0,71.0,33.0,86.0,57.0,0.0,77.0,77.0,12.0,36.0,1.0,0.0,73.0
3232,66.0,43.0,86.0,24.0,58.0,11.0,73.0,22.0,33.0,0.0,0.0,25.0,58.0
3233,75.0,31.0,83.0,29.0,41.0,63.0,52.0,65.0,75.0,39.0,1.0,0.0,61.0
3234,16.0,21.0,28.0,5.0,1.0,138.0,94.0,70.0,44.0,18.0,0.0,1.0,25.0
3235,49.0,18.0,91.0,76.0,0.0,2.0,59.0,48.0,18.0,1.0,0.0,0.0,42.0
3236,70.0,14.0,52.0,96.0,56.0,0.0,11.0,1.0,7.0,40.0,12.0,0.0,67.0
3237,73.0,41.0,0.0,110.0,0.0,5.0,58.0,33.0,29.0,62.0,11.0,0.0,104.0
3238,33.0,94.0,2.0,61.0,70.0,38.0,56.0,68.0,53.0,43.0,22.0,0.0,100.0
3239,26.0,30.0,8.0,34.0,63.0,52.0,43.0,65.0,42.0,57.0,40.0,0.0,97.0
3240,27.0,84.0,5.0,18.0,87.0,87.0,0.0,72.0,71.0,14.0,52.0,0.0,63.0
3241,11.0,57.0,32.0,20.0,69.0,106.0,48.0,46.0,66.0,26.0,80.0,0.0,36.0
3242,0.0,71.0,55.0,32.0,86.0,56.0,52.0,44.0,80.0,21.0,156.0,0.0,60.0
3243,0.0,52.0,50.0,35.0,81.0,105.0,57.0,46.0,65.0,43.0,132.0,0.0,69.0
3244,71.0,85.0,11.0,21.0,62.0,70.0,65.0,0.0,57.0,57.0,130.0,0.0,60.0
3245,84.0,54.0,40.0,0.0,10.0,11.0,100.0,37.0,58.0,24.0,89.0,0.0,62.0
3246,59.0,54.0,1.0,93.0,40.0,92.0,69.0,68.0,67.0,58.0,107.0,0.0,117.0
3247,35.0,58.0,25.0,77.0,20.0,140.0,11.0,43.0,74.0,48.0,99.0,0.0,71.0
3248,35.0,104.0,15.0,74.0,0.0,45.0,39.0,23.0,55.0,92.0,94.0,0.0,126.0
3249,35.0,37.0,25.0,63.0,0.0,115.0,57.0,52.0,77.0,34.0,91.0,0.0,95.0
3250,76.0,16.0,6.0,43.0,0.0,89.0,50.0,32.0,37.0,66.0,59.0,0.0,43.0
3251,63.0,49.0,31.0,46.0,8.0,26.0,32.0,65.0,5.0,45.0,2.0,0.0,91.0
3252,62.0,29.0,37.0,55.0,40.0,78.0,65.0,58.0,17.0,82.0,0.0,0.0,93.0
3253,56.0,38.0,15.0,95.0,28.0,50.0,61.0,69.0,39.0,60.0,64.0,0.0,59.0
3254,87.0,34.0,12.0,0.0,0.0,5.0,127.0,59.0,29.0,36.0,143.0,0.0,65.0
3255,8.0,32.0,64.0,15.0,4.0,21.0,89.0,47.0,68.0,104.0,152.0,0.0,116.0
3256,67.0,33.0,74.0,64.0,5.0,58.0,72.0,21.0,61.0,62.0,46.0,0.0,44.0
3257,82.0,53.0,23.0,7.0,0.0,74.0,51.0,11.0,40.0,58.0,63.0,37.0,55.0
3258,2.0,85.0,7.0,69.0,0.0,71.0,2.0,62.0,0.0,62.0,44.0,9.0,10.0
3259,15.0,92.0,29.0,88.0,0.0,57.0,25.0,92.0,11.0,13.0,39.0,0.0,0.0
3260,0.0,49.0,62.0,96.0,0.0,86.0,6.0,0.0,0.0,45.0,32.0,0.0,0.0
3261,78.0,29.0,52.0,59.0,0.0,58.0,27.0,66.0,20.0,67.0,26.0,1.0,0.0
3262,71.0,33.0,29.0,45.0,0.0,46.0,34.0,68.0,45.0,66.0,72.0,0.0,0.0
3263,83.0,98.0,73.0,109.0,0.0,52.0,0.0,73.0,43.0,42.0,88.0,0.0,0.0
3264,79.0,78.0,27.0,93.0,0.0,52.0,55.0,58.0,44.0,61.0,60.0,0.0,0.0
3265,71.0,41.0,24.0,84.0,0.0,46.0,80.0,47.0,87.0,77.0,10.0,9.0,0.0
3266,52.0,46.0,2.0,92.0,0.0,0.0,89.0,43.0,66.0,42.0,87.0,23.0,0.0
3267,49.0,17.0,17.0,99.0,0.0,0.0,117.0,99.0,79.0,64.0,49.0,0.0,0.0
3268,65.0,20.0,0.0,96.0,0.0,0.0,70.0,39.0,44.0,34.0,78.0,0.0,0.0
3269,66.0,43.0,1.0,49.0,0.0,63.0,72.0,22.0,0.0,35.0,12.0,0.0,0.0
3270,60.0,34.0,57.0,70.0,0.0,39.0,54.0,0.0,0.0,74.0,34.0,0.0,0.0
3271,70.0,37.0,43.0,75.0,0.0,88.0,81.0,80.0,6.0,51.0,73.0,1.0,0.0
3272,55.0,37.0,48.0,43.0,0.0,23.0,69.0,61.0,10.0,69.0,40.0,0.0,9.0
3273,2.0,48.0,61.0,47.0,0.0,0.0,93.0,64.0,3.0,29.0,38.0,0.0,66.0
3274,62.0,38.0,33.0,76.0,0.0,0.0,112.0,27.0,10.0,0.0,9.0,0.0,44.0
3275,42.0,0.0,75.0,78.0,0.0,43.0,91.0,47.0,43.0,34.0,23.0,6.0,0.0
3276,40.0,27.0,73.0,87.0,0.0,90.0,60.0,58.0,54.0,90.0,0.0,3.0,0.0
3277,51.0,23.0,48.0,78.0,0.0,59.0,0.0,54.0,21.0,40.0,0.0,21.0,9.0
3278,68.0,44.0,36.0,137.0,0.0,17.0,0.0,42.0,26.0,47.0,0.0,0.0,0.0
3279,67.0,52.0,19.0,63.0,0.0,96.0,19.0,70.0,54.0,20.0,59.0,0.0,0.0
3280,58.0,7.0,41.0,39.0,0.0,67.0,76.0,71.0,60.0,33.0,95.0,22.0,0.0
3281,65.0,43.0,22.0,85.0,0.0,77.0,80.0,5.0,85.0,0.0,71.0,0.0,0.0
3282,82.0,29.0,25.0,54.0,0.0,37.0,90.0,7.0,45.0,22.0,128.0,30.0,0.0
3283,80.0,26.0,19.0,150.0,0.0,5.0,67.0,0.0,70.0,12.0,107.0,0.0,0.0
3284,65.0,43.0,18.0,78.0,0.0,0.0,109.0,17.0,64.0,1.0,71.0,15.0,0.0
3285,72.0,75.0,9.0,31.0,0.0,0.0,94.0,68.0,85.0,63.0,39.0,0.0,0.0
3286,76.0,81.0,41.0,88.0,0.0,0.0,64.0,26.0,74.0,103.0,69.0,0.0,0.0
3287,58.0,144.6491649,112.0,90.0,0.0,20.0,64.0,89.0,40.0,66.0,12.0,0.0,0.0
3288,66.0,84.0,46.0,98.0,0.0,129.0,10.0,63.0,46.0,10.0,32.0,0.0,0.0
3289,77.0,57.0,9.0,100.0,0.0,83.0,0.0,82.0,28.0,16.0,130.0,18.0,0.0
3290,62.0,29.0,50.0,47.0,0.0,44.0,0.0,52.0,18.0,79.0,106.0,24.0,16.0
3291,45.0,33.0,13.0,59.0,0.0,26.0,0.0,55.0,8.0,59.0,48.0,47.0,84.0
3292,52.0,90.0,29.0,9.0,0.0,86.0,39.0,78.0,17.0,63.0,57.0,77.0,63.0
3293,32.0,118.0,0.0,49.0,0.0,78.0,31.0,61.0,0.0,35.0,50.0,70.0,0.0
3294,86.0,133.0,44.0,77.0,0.0,41.0,72.0,81.0,0.0,9.0,49.0,91.0,0.0
3295,33.0,111.0,64.0,62.0,0.0,67.0,0.0,65.0,6.0,79.0,134.0,54.0,0.0
3296,67.0,33.0,64.0,108.0,0.0,37.0,9.0,78.0,34.0,59.0,93.0,50.0,24.0
3297,61.0,42.0,108.0,35.0,0.0,85.0,80.0,29.0,71.0,28.0,33.0,81.0,10.0
3298,19.0,45.0,27.0,126.0,0.0,90.0,99.0,0.0,57.0,95.0,98.0,57.0,41.0
3299,38.0,49.0,44.0,86.0,0.0,37.0,100.0,18.0,68.0,35.0,79.0,63.0,25.0
3300,15.0,42.0,49.0,93.0,0.0,87.0,93.0,28.0,53.0,47.0,53.0,32.0,72.0
3301,4.0,47.0,59.0,115.0,0.0,57.0,103.0,13.0,73.0,61.0,63.0,16.0,100.0
3302,48.0,29.0,40.0,10.0,0.0,58.0,41.0,17.0,45.0,56.0,150.0,57.0,69.0
3303,58.0,67.0,69.0,71.0,0.0,29.0,73.0,36.0,39.0,70.0,96.0,125.0,45.0
3304,57.0,24.0,72.0,26.0,0.0,122.0,140.0,14.0,73.0,57.0,0.0,68.0,52.0
3305,59.0,81.0,76.0,52.0,0.0,98.0,102.0,61.0,116.8916258,18.0,28.0,86.0,97.0
3306,72.0,117.0,1.0,44.0,0.0,68.0,98.0,65.0,19.0,68.0,159.0,37.0,64.0
3307,38.0,47.0,5.0,60.0,0.0,27.0,75.0,66.0,25.0,50.0,162.1198533,57.0,26.0
3308,55.0,77.0,0.0,13.0,0.0,0.0,12.0,77.0,55.0,78.0,131.0,42.0,64.0
3309,72.0,40.0,8.0,25.0,0.0,13.0,0.0,50.0,47.0,76.0,88.0,6.0,107.0
3310,67.0,39.0,13.0,70.0,0.0,29.0,0.0,56.0,24.0,22.0,54.0,27.0,75.0
3311,85.0,50.0,81.0,10.0,0.0,22.0,81.0,78.0,31.0,66.0,59.0,84.0,69.0
3312,50.0,72.0,58.0,39.0,0.0,0.0,88.0,55.0,57.0,34.0,68.0,114.0,84.0
3313,76.0,87.0,46.0,0.0,0.0,0.0,85.0,52.0,62.0,66.0,162.1198533,74.0,67.0
3314,58.0,102.0,40.0,45.0,0.0,0.0,55.0,8.0,40.0,39.0,75.0,96.0,104.0
3315,92.0,51.0,66.0,15.0,0.0,9.0,88.0,13.0,43.0,46.0,106.0,82.0,99.0
3316,90.0,26.0,75.0,22.0,0.0,0.0,72.0,58.0,60.0,81.0,11.0,36.0,106.0
3317,76.0,51.0,56.0,32.0,0.0,0.0,100.0,75.0,0.0,22.0,37.0,5.0,0.0
3318,69.0,26.0,73.0,15.0,0.0,0.0,90.0,62.0,0.0,123.0,0.0,29.0,100.0
3319,42.0,0.0,72.0,0.0,0.0,0.0,142.0,86.0,1.0,42.0,33.0,49.0,116.0
3320,28.0,41.0,18.0,0.0,0.0,0.0,78.0,64.0,64.0,117.0,140.0,114.0,108.0
3321,0.0,38.0,48.0,0.0,0.0,0.0,79.0,83.0,39.0,99.0,78.0,106.0,77.0
3322,0.0,49.0,59.0,0.0,0.0,0.0,19.0,64.0,68.0,46.0,29.0,102.0,102.0
3323,45.0,103.0,43.0,0.0,0.0,0.0,5.0,59.0,33.0,17.0,3.0,61.0,107.0
3324,69.0,144.6491649,5.0,0.0,0.0,0.0,3.0,91.0,35.0,79.0,92.0,62.0,70.0
3325,101.0,27.0,0.0,0.0,0.0,0.0,109.0,84.0,37.0,54.0,30.0,35.0,86.0
3326,90.0,49.0,9.0,0.0,0.0,0.0,115.0,21.0,51.0,10.0,55.0,30.0,77.0
3327,117.0,84.0,6.0,0.0,0.0,0.0,105.0,52.0,44.0,38.0,30.0,48.0,30.0
3328,71.0,29.0,92.0,0.0,0.0,0.0,84.0,69.0,29.0,64.0,24.0,45.0,46.0
3329,76.0,39.0,64.0,0.0,0.0,3.0,14.0,67.0,59.0,29.0,121.0,3.0,56.0
3330,110.0,44.0,61.0,0.0,0.0,1.0,0.0,91.0,3.0,50.0,42.0,70.0,14.0
3331,72.0,15.0,22.0,0.0,0.0,10.0,5.0,90.0,0.0,59.0,48.0,102.0,61.0
3332,73.0,22.0,41.0,0.0,19.0,13.0,59.0,28.0,0.0,37.0,28.0,89.0,106.0
3333,76.0,32.0,56.0,0.0,60.0,0.0,53.0,89.0,0.0,93.0,37.0,68.0,28.0
3334,83.0,61.0,49.0,0.0,74.0,30.0,51.0,81.0,0.0,39.0,116.0,70.0,22.0
3335,66.0,36.0,60.0,0.0,0.0,0.0,62.0,66.0,12.0,101.0,116.0,105.0,62.0
3336,68.0,38.0,36.0,0.0,0.0,1.0,72.0,105.0,12.0,36.0,109.0,116.0,50.0
3337,30.0,40.0,18.0,0.0,3.0,2.0,58.0,65.0,0.0,62.0,119.0,107.0,56.0
3338,0.0,89.0,44.0,0.0,61.0,58.0,49.0,75.0,0.0,51.0,93.0,70.0,36.0
3339,4.0,63.0,23.0,0.0,47.0,96.0,85.0,56.0,0.0,32.0,24.0,74.0,0.0
3340,22.0,21.0,0.0,0.0,60.0,46.0,51.0,69.0,0.0,25.0,0.0,84.0,0.0
3341,12.0,97.0,5.0,13.0,27.0,72.0,86.0,52.0,2.0,27.0,68.0,109.0,0.0
3342,0.0,78.0,2.0,0.0,63.0,92.0,74.0,52.0,0.0,108.0,129.0,59.0,12.0
3343,0.0,46.0,49.0,0.0,62.0,58.0,12.0,76.0,0.0,39.0,112.0,20.0,19.0
3344,26.0,34.0,120.6252413,0.0,95.0,61.0,14.0,56.0,0.0,33.0,36.0,48.0,0.0
3345,31.0,32.0,29.0,0.0,112.0,92.0,22.0,22.0,0.0,53.0,127.0,22.0,0.0
3346,55.0,137.0,57.0,0.0,98.0,135.0,32.0,19.0,0.0,0.0,58.0,0.0,0.0
3347,69.0,70.0,86.0,43.0,91.0,95.0,36.0,41.0,0.0,0.0,58.0,1.0,0.0
3348,67.0,27.0,23.0,2.0,45.0,84.0,80.0,73.0,0.0,6.0,0.0,53.0,0.0
3349,43.0,42.0,67.0,0.0,7.0,22.0,64.0,62.0,0.0,35.0,44.0,72.0,0.0
3350,49.0,45.0,104.0,0.0,46.0,0.0,26.0,48.0,0.0,5.0,155.0,25.0,0.0
3351,27.0,37.0,51.0,0.0,101.0,0.0,50.0,20.0,0.0,15.0,120.0,83.0,0.0
3352,2.0,32.0,18.0,0.0,63.0,0.0,82.0,16.0,0.0,3.0,65.0,75.0,5.0
3353,15.0,30.0,55.0,0.0,75.0,11.0,4.0,90.0,0.0,0.0,96.0,77.0,0.0
