t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
254,23.0,74.0,67.0,17.0,46.0,18.0,29.0,61.0,133.0379012,14.0,38.0,67.0,0.0
255,26.0,64.0,21.0,48.0,89.0,14.0,5.0,82.0,68.0,13.0,57.0,0.0,0.0
256,38.0,81.0,35.0,36.0,98.0,51.0,25.0,66.0,11.0,46.0,38.0,0.0,0.0
257,14.0,40.0,45.0,58.0,107.0,86.0,41.0,51.0,111.0,75.0,49.0,0.0,0.0
258,16.0,35.0,36.0,28.0,82.0,69.0,42.0,61.0,102.0,84.0,52.0,31.0,10.0
259,12.0,43.0,3.0,60.0,87.0,70.0,19.0,84.0,80.0,25.0,6.0,44.0,30.0
260,33.0,72.0,21.0,81.0,62.0,64.0,53.0,94.0,61.0,34.0,30.0,74.0,31.0
261,13.0,55.0,3.0,59.0,72.0,94.0,15.0,9.0,52.0,49.0,39.0,36.0,7.0
262,0.0,81.0,0.0,58.0,24.0,92.0,18.0,57.0,62.0,16.0,41.0,8.0,27.0
263,2.0,76.0,10.0,6.0,31.0,30.0,31.0,85.0,76.0,7.0,36.0,0.0,41.0
264,7.0,58.0,36.0,0.0,66.0,89.0,37.0,54.0,95.0,31.0,83.0,0.0,34.0
265,7.0,70.0,45.0,3.0,90.0,25.0,46.0,73.0,87.0,0.0,31.0,16.0,55.0
266,86.0,68.0,19.0,51.0,41.0,105.0,46.0,66.0,0.0,10.0,8.0,38.0,33.0
267,23.0,79.0,54.0,51.0,0.0,95.0,42.0,81.0,11.0,19.0,61.0,18.0,62.0
268,24.0,78.0,26.0,64.0,7.0,96.0,36.0,71.0,61.0,0.0,16.0,20.0,58.0
269,24.0,77.0,8.0,40.0,60.0,66.0,10.0,67.0,72.0,62.0,31.0,8.0,20.0
270,27.0,28.0,27.0,44.0,37.0,48.0,5.0,74.0,131.0,81.0,1.0,25.0,27.0
271,26.0,22.0,13.0,49.0,80.0,66.0,22.0,47.0,100.0,23.0,37.0,26.0,24.0
272,5.0,44.0,25.0,44.0,79.0,64.0,15.0,40.0,111.0,2.0,5.0,37.0,44.0
273,29.0,81.0,54.0,64.0,43.0,58.0,40.0,41.0,36.0,59.0,33.0,26.0,38.0
274,30.0,71.0,21.0,55.0,63.0,45.0,53.0,68.0,72.0,13.0,47.0,22.0,58.0
275,40.0,79.0,20.0,22.0,84.0,43.0,67.0,90.0,76.0,20.0,50.0,33.0,44.0
276,31.0,67.0,37.0,6.0,65.0,61.0,55.0,89.0,81.0,25.0,37.0,35.0,40.0
277,9.0,34.0,17.0,19.0,85.0,35.0,11.0,56.0,72.0,115.0,41.0,61.0,2.0
278,15.0,0.0,13.0,53.0,109.0,53.0,25.0,32.0,70.0,84.0,34.0,48.0,0.0
279,12.0,35.0,15.0,61.0,91.0,61.0,69.0,65.0,61.0,47.0,59.0,68.0,10.0
280,20.0,93.0,10.0,52.0,57.0,15.0,17.0,81.0,89.0,94.0,48.0,23.0,28.0
281,0.0,10.0,16.0,53.0,59.0,32.0,19.0,60.0,33.0,107.0,57.0,18.0,20.0
282,5.0,53.0,14.0,56.0,53.0,83.0,38.0,77.0,110.0,90.0,40.0,7.0,8.0
283,16.0,53.0,17.0,22.0,95.0,58.0,24.0,44.0,42.0,61.0,6.0,58.0,10.0
284,18.0,72.0,0.0,44.0,86.0,60.0,47.0,58.0,43.0,9.0,44.0,42.0,0.0
285,42.0,46.0,8.0,54.0,92.0,45.0,39.0,40.0,49.0,0.0,65.0,60.0,19.0
286,30.0,50.0,13.0,87.0,62.0,42.0,16.0,75.0,51.0,0.0,53.0,61.0,26.0
287,36.0,19.0,6.0,66.0,39.0,10.0,24.0,57.0,90.0,0.0,93.0,38.0,20.0
288,2.0,4.0,18.0,63.0,50.0,39.0,66.0,60.0,67.0,64.0,54.0,15.0,0.0
289,19.0,63.0,17.0,68.0,52.0,113.0,30.0,60.0,49.0,37.0,11.0,28.0,2.0
290,23.0,29.0,0.0,62.0,43.0,68.0,9.0,63.0,103.0,26.0,69.0,16.0,67.0
291,0.0,71.0,0.0,40.0,71.0,65.0,47.0,62.0,90.0,0.0,57.0,67.0,6.0
292,0.0,73.0,5.0,58.0,103.0,67.0,41.0,38.0,32.0,15.0,67.0,7.0,24.0
293,0.0,71.0,0.0,31.0,100.0,4.0,65.0,57.0,75.0,8.0,36.0,66.0,15.0
294,0.0,50.0,0.0,27.0,40.0,17.0,40.0,63.0,112.0,18.0,49.0,29.0,21.0
295,0.0,50.0,18.0,55.0,64.0,58.0,0.0,57.0,62.0,86.0,15.0,26.0,15.0
296,0.0,62.0,13.0,45.0,49.0,88.0,36.0,43.0,82.0,33.0,15.0,50.0,17.0
297,0.0,59.0,27.0,26.0,65.0,92.0,34.0,79.0,101.0,33.0,32.0,39.0,50.0
298,0.0,61.0,13.0,61.0,62.0,106.0,25.0,66.0,46.0,23.0,0.0,19.0,17.0
299,0.0,42.0,8.0,68.0,12.0,68.0,43.0,83.0,94.0,2.0,10.0,18.0,35.0
300,0.0,82.0,6.0,57.0,1.0,68.0,33.0,68.0,65.0,0.0,0.0,12.0,35.0
301,0.0,81.0,12.0,55.0,11.0,52.0,21.0,93.0,19.0,21.0,12.0,6.0,2.0
302,0.0,31.0,7.0,19.0,22.0,60.0,20.0,34.0,1.0,0.0,0.0,26.0,7.0
303,0.0,11.0,1.0,12.0,19.0,82.0,54.0,42.0,0.0,0.0,60.0,72.0,1.0
304,0.0,31.0,0.0,25.0,0.0,70.0,43.0,79.0,0.0,3.0,6.0,66.0,10.0
305,0.0,81.0,0.0,34.0,7.0,36.0,16.0,61.0,34.0,3.0,0.0,61.0,67.0
306,0.0,81.0,0.0,66.0,12.0,58.0,50.0,54.0,85.0,2.0,0.0,40.0,53.0
307,0.0,42.0,0.0,40.0,18.0,59.0,20.0,9.0,60.0,0.0,15.0,37.0,21.0
308,0.0,2.0,0.0,63.0,11.0,19.0,40.0,24.0,16.0,0.0,0.0,61.0,32.0
309,0.0,20.0,13.0,65.0,15.0,24.0,39.0,17.0,72.0,0.0,12.0,4.0,22.0
310,0.0,83.0,0.0,53.0,28.0,21.0,40.0,5.0,69.0,44.0,0.0,8.0,15.0
311,0.0,69.0,0.0,48.0,61.0,14.0,32.0,14.0,98.0,14.0,7.0,6.0,27.0
312,0.0,81.0,0.0,18.0,63.0,68.0,37.0,18.0,69.0,6.0,0.0,25.0,27.0
313,0.0,43.0,0.0,24.0,85.0,86.0,10.0,45.0,86.0,2.0,0.0,18.0,13.0
314,0.0,63.0,19.0,54.0,90.0,32.0,51.0,79.0,78.0,0.0,8.0,21.0,21.0
315,0.0,38.0,39.0,8.0,58.0,68.0,35.0,75.0,59.0,0.0,0.0,27.0,38.0
316,0.0,77.0,20.0,33.0,74.0,31.0,34.0,74.0,21.0,0.0,0.0,18.0,45.0
317,0.0,39.0,44.0,55.0,49.0,71.0,25.0,63.0,0.0,1.0,0.0,35.0,28.0
318,5.0,0.0,24.0,59.0,39.0,79.0,63.0,76.0,57.0,0.0,0.0,0.0,42.0
319,3.0,15.0,26.0,46.0,58.0,42.0,59.0,39.0,65.0,0.0,0.0,55.0,69.0
320,10.0,28.0,0.0,73.0,83.0,79.0,48.0,70.0,60.0,3.0,0.0,39.0,30.0
321,8.0,27.0,9.0,49.0,91.0,61.0,75.0,55.0,28.0,8.0,0.0,17.0,39.0
322,0.0,84.0,28.0,57.0,101.0,73.0,47.0,72.0,84.0,0.0,0.0,0.0,51.0
323,0.0,57.0,19.0,18.0,51.0,93.0,55.0,62.0,34.0,0.0,19.0,38.0,23.0
324,0.0,46.0,2.0,26.0,58.0,87.0,58.0,56.0,0.0,0.0,0.0,13.0,46.0
325,0.0,71.0,9.0,42.0,12.0,58.0,58.0,75.0,7.0,0.0,0.0,20.0,6.0
326,0.0,73.0,2.0,41.0,2.0,73.0,48.0,77.0,0.0,0.0,0.0,37.0,41.0
327,0.0,41.0,6.0,50.0,53.0,31.0,30.0,81.0,1.0,0.0,0.0,39.0,48.0
328,0.0,32.0,0.0,56.0,68.0,52.0,58.0,66.0,5.0,0.0,3.0,0.0,35.0
329,0.0,79.0,27.0,52.0,108.0,6.0,67.0,57.0,0.0,0.0,0.0,66.0,29.0
330,0.0,60.0,25.0,48.0,114.3688469,39.0,21.0,90.0,0.0,0.0,7.0,55.0,80.0
331,0.0,63.0,19.0,47.0,50.0,15.0,47.0,57.0,0.0,0.0,0.0,61.0,36.0
332,0.0,28.0,23.0,40.0,57.0,63.0,68.0,66.0,14.0,0.0,0.0,21.0,61.0
333,6.0,73.0,44.0,25.0,30.0,24.0,55.0,91.0,15.0,0.0,0.0,23.0,21.0
334,0.0,73.0,71.0,46.0,55.0,37.0,49.0,43.0,0.0,0.0,0.0,47.0,36.0
335,0.0,73.0,19.0,51.0,21.0,64.0,46.0,48.0,0.0,0.0,0.0,36.0,90.0
336,0.0,15.0,31.0,23.0,48.0,108.0,13.0,72.0,0.0,0.0,0.0,67.0,50.0
337,0.0,44.0,30.0,17.0,102.0,22.0,30.0,19.0,0.0,32.0,0.0,42.0,30.0
338,9.0,21.0,18.0,18.0,78.0,0.0,10.0,77.0,0.0,20.0,0.0,88.0,0.0
339,0.0,59.0,1.0,30.0,80.0,70.0,29.0,72.0,0.0,0.0,0.0,42.0,0.0
340,0.0,90.0,2.0,56.0,39.0,90.0,65.0,64.0,39.0,12.0,1.0,42.0,0.0
341,0.0,80.0,0.0,54.0,67.0,55.0,42.0,76.0,8.0,1.0,0.0,42.0,41.0
342,0.0,27.0,0.0,3.0,84.0,71.0,52.0,65.0,3.0,17.0,4.0,49.0,32.0
343,50.0,85.0,11.0,47.0,63.0,104.0,46.0,65.0,10.0,57.0,2.0,35.0,42.0
344,0.0,50.0,9.0,77.0,49.0,84.0,53.0,53.0,24.0,43.0,0.0,21.0,23.0
345,0.0,91.0,19.0,28.0,56.0,97.0,54.0,38.0,60.0,0.0,7.0,49.0,2.0
346,0.0,66.0,24.0,0.0,51.0,27.0,40.0,58.0,2.0,91.0,0.0,26.0,0.0
347,25.0,66.0,13.0,1.0,46.0,24.0,33.0,64.0,0.0,46.0,0.0,0.0,42.0
348,1.0,8.0,31.0,19.0,22.0,63.0,41.0,83.0,0.0,110.0,0.0,27.0,38.0
349,0.0,68.0,35.0,19.0,67.0,41.0,50.0,88.0,0.0,74.0,0.0,34.0,63.0
350,6.0,62.0,0.0,38.0,65.0,3.0,49.0,75.0,15.0,72.0,0.0,40.0,61.0
351,18.0,35.0,0.0,61.0,26.0,0.0,34.0,58.0,0.0,63.0,0.0,59.0,61.0
352,57.0,80.0,12.0,32.0,91.0,80.0,38.0,50.0,0.0,21.0,0.0,43.0,6.0
353,61.0,39.0,0.0,51.0,54.0,102.0,47.0,66.0,0.0,3.0,0.0,17.0,21.0
354,23.0,70.0,0.0,51.0,114.0,78.0,81.0,20.0,0.0,1.0,0.0,0.0,45.0
355,42.0,39.0,0.0,55.0,0.0,24.0,39.0,56.0,0.0,39.0,5.0,13.0,51.0
356,48.0,70.0,15.0,66.0,12.0,31.0,26.0,77.0,14.0,40.0,11.0,72.0,80.0
357,44.0,20.0,0.0,52.0,75.0,87.0,46.0,28.0,2.0,26.0,19.0,73.0,16.0
358,29.0,34.0,0.0,45.0,42.0,63.0,43.0,70.0,4.0,31.0,13.0,49.0,11.0
359,16.0,27.0,0.0,59.0,38.0,29.0,30.0,17.0,0.0,12.0,29.0,8.0,15.0
360,48.0,21.0,0.0,13.0,97.0,43.0,24.0,65.0,0.0,73.0,24.0,43.0,9.0
361,36.0,26.0,30.0,13.0,53.0,67.0,40.0,62.0,0.0,45.0,22.0,42.0,17.0
362,59.0,88.0,0.0,1.0,52.0,1.0,37.0,57.0,7.0,65.0,12.0,9.0,56.0
363,55.0,73.0,0.0,49.0,22.0,55.0,44.0,74.0,0.0,61.0,10.0,55.0,59.0
364,9.0,33.0,0.0,62.0,61.0,27.0,26.0,33.0,0.0,103.0,17.0,49.0,38.0
365,7.0,29.0,0.0,66.0,78.0,32.0,41.0,86.0,0.0,46.0,6.0,48.0,7.0
366,33.0,81.0,0.0,55.0,67.0,86.0,23.0,29.0,0.0,2.0,6.0,25.0,22.0
367,15.0,48.0,0.0,67.0,114.3688469,48.0,50.0,40.0,0.0,84.0,0.0,54.0,68.0
368,57.0,15.0,0.0,54.0,100.0,44.0,19.0,26.0,0.0,86.0,37.0,36.0,79.0
369,36.0,47.0,0.0,55.0,71.0,1.0,43.0,35.0,0.0,76.0,54.0,1.0,33.0
370,37.0,39.0,0.0,37.0,77.0,53.0,51.0,0.0,0.0,85.0,5.0,42.0,0.0
371,8.0,42.0,2.0,76.0,81.0,95.0,14.0,7.0,0.0,78.0,9.0,20.0,0.0
372,2.0,75.0,0.0,55.0,83.0,81.0,55.0,18.0,0.0,88.0,3.0,36.0,7.0
373,16.0,47.0,0.0,49.0,57.0,70.0,42.0,57.0,0.0,79.0,0.0,22.0,32.0
374,54.0,7.0,0.0,34.0,86.0,96.0,55.0,40.0,14.0,101.0,0.0,35.0,58.0
375,27.0,0.0,0.0,34.0,59.0,87.0,44.0,32.0,0.0,83.0,4.0,1.0,56.0
376,53.0,60.0,5.0,0.0,14.0,89.0,61.0,59.0,0.0,47.0,0.0,45.0,26.0
377,30.0,43.0,0.0,15.0,14.0,93.0,38.0,69.0,0.0,0.0,8.0,3.0,37.0
378,7.0,72.0,0.0,56.0,20.0,93.0,44.0,62.0,0.0,0.0,0.0,70.0,28.0
379,47.0,63.0,8.0,61.0,39.0,67.0,44.0,68.0,0.0,0.0,0.0,84.0,2.0
380,41.0,64.0,0.0,48.0,75.0,67.0,30.0,71.0,0.0,0.0,0.0,25.0,36.0
381,16.0,76.0,0.0,19.0,39.0,43.0,9.0,97.0,0.0,0.0,11.0,0.0,25.0
382,13.0,22.0,0.0,33.0,52.0,73.0,6.0,62.0,7.0,0.0,19.0,4.0,57.0
383,46.0,26.0,0.0,70.0,99.0,54.0,79.0,60.0,17.0,0.0,46.0,19.0,22.0
384,1.0,60.0,0.0,27.0,59.0,61.0,64.0,65.0,3.0,0.0,9.0,65.0,3.0
385,15.0,38.0,0.0,43.0,53.0,106.0,45.0,47.0,0.0,14.0,17.0,33.0,37.0
386,16.0,33.0,0.0,11.0,89.0,76.0,25.0,61.0,0.0,24.0,13.0,5.0,47.0
387,36.0,12.0,0.0,17.0,54.0,68.0,27.0,31.0,0.0,63.0,15.0,17.0,38.0
388,10.0,36.0,0.0,54.0,49.0,87.0,41.0,87.0,0.0,45.0,51.0,47.0,22.0
389,32.0,30.0,22.0,33.0,59.0,81.0,21.0,18.0,0.0,64.0,20.0,50.0,20.0
390,0.0,12.0,0.0,66.0,50.0,85.0,39.0,62.0,2.0,78.0,7.0,43.0,2.0
391,0.0,68.0,0.0,43.0,52.0,87.0,27.0,55.0,3.0,50.0,11.0,22.0,16.0
392,17.0,16.0,0.0,20.0,44.0,69.0,22.0,69.0,10.0,57.0,0.0,45.0,53.0
393,16.0,0.0,0.0,61.0,24.0,48.0,52.0,66.0,0.0,27.0,0.0,42.0,48.0
394,50.0,0.0,0.0,8.0,0.0,74.0,48.0,59.0,0.0,78.0,26.0,21.0,33.0
395,35.0,18.0,0.0,0.0,7.0,94.0,15.0,65.0,0.0,99.0,44.0,0.0,4.0
396,72.0,76.0,0.0,46.0,19.0,47.0,66.0,67.0,13.0,107.0,89.0,37.0,0.0
397,39.0,73.0,0.0,67.0,71.0,35.0,41.0,77.0,0.0,88.0,34.0,44.0,52.0
398,59.0,85.0,0.0,60.0,46.0,23.0,57.0,69.0,0.0,106.0,64.0,83.0,15.0
399,58.0,88.0,0.0,74.0,58.0,75.0,39.0,62.0,0.0,13.0,51.0,17.0,22.0
400,27.0,83.0,0.0,60.0,15.0,86.0,19.0,69.0,12.0,9.0,60.0,58.0,0.0
401,47.0,45.0,0.0,55.0,92.0,0.0,17.0,53.0,6.0,0.0,29.0,24.0,22.0
402,43.0,41.0,0.0,46.0,67.0,14.0,53.0,66.0,0.0,0.0,0.0,45.0,63.0
403,11.0,26.0,0.0,17.0,28.0,71.0,26.0,55.0,0.0,1.0,0.0,33.0,66.0
404,1.0,47.0,3.0,16.0,37.0,71.0,32.0,86.0,0.0,23.0,0.0,100.0,30.0
405,25.0,61.0,5.0,37.0,56.0,114.0,26.0,43.0,0.0,45.0,0.0,78.0,35.0
406,26.0,49.0,0.0,32.0,27.0,121.0,41.0,42.0,26.0,48.0,7.0,43.0,33.0
407,12.0,76.0,0.0,36.0,9.0,57.0,34.0,16.0,20.0,40.0,46.0,27.0,42.0
408,34.0,52.0,0.0,58.0,7.0,54.0,9.0,52.0,0.0,98.0,87.0,54.0,63.0
409,36.0,0.0,1.0,64.0,16.0,65.0,75.0,77.0,1.0,94.0,52.0,57.0,35.0
410,31.0,46.0,0.0,69.0,1.0,52.0,44.0,40.0,4.0,83.0,60.0,8.0,22.0
411,42.0,23.0,0.0,73.0,0.0,70.0,43.0,73.0,23.0,62.0,74.0,70.0,33.0
412,37.0,30.0,5.0,38.0,8.0,122.6049868,54.0,74.0,8.0,5.0,56.0,11.0,26.0
413,6.0,13.0,18.0,25.0,6.0,57.0,21.0,60.0,23.0,5.0,81.0,75.0,37.0
414,14.0,40.0,0.0,53.0,0.0,56.0,32.0,77.0,80.0,41.0,37.0,24.0,32.0
415,0.0,50.0,0.0,65.0,0.0,42.0,51.0,79.0,91.0,42.0,39.0,43.0,58.0
416,47.0,47.0,0.0,40.0,0.0,34.0,36.0,93.0,65.0,17.0,17.0,8.0,36.0
417,29.0,55.0,0.0,33.0,0.0,55.0,10.0,66.0,0.0,0.0,9.0,0.0,30.0
418,25.0,12.0,0.0,5.0,8.0,25.0,1.0,57.0,23.0,0.0,0.0,47.0,23.0
419,40.0,56.0,0.0,2.0,41.0,61.0,41.0,36.0,56.0,49.0,12.0,17.0,0.0
420,69.0,62.0,0.0,37.0,9.0,15.0,68.0,16.0,37.0,6.0,29.0,6.0,0.0
421,16.0,38.0,0.0,85.0,0.0,14.0,66.0,38.0,44.0,6.0,74.0,37.0,27.0
422,62.0,15.0,0.0,50.0,0.0,51.0,57.0,55.0,5.0,7.0,1.0,1.0,55.0
423,38.0,2.0,0.0,53.0,41.0,53.0,43.0,29.0,22.0,0.0,51.0,0.0,77.0
424,37.0,47.0,0.0,68.0,33.0,69.0,18.0,52.0,50.0,50.0,26.0,0.0,45.0
425,38.0,50.0,1.0,62.0,10.0,45.0,11.0,13.0,41.0,106.0,31.0,32.0,34.0
426,1.0,89.0,3.0,75.0,28.0,92.0,21.0,45.0,34.0,49.0,42.0,0.0,51.0
427,24.0,49.0,0.0,45.0,8.0,85.0,25.0,46.0,70.0,89.0,9.0,0.0,57.0
428,44.0,55.0,0.0,59.0,15.0,97.0,19.0,75.0,110.0,63.0,19.0,0.0,8.0
429,24.0,50.0,0.0,37.0,0.0,101.0,45.0,67.0,61.0,61.0,26.0,0.0,0.0
430,26.0,73.0,0.0,43.0,9.0,87.0,34.0,32.0,9.0,69.0,20.0,0.0,35.0
431,0.0,46.0,0.0,10.0,0.0,92.0,23.0,70.0,90.0,82.0,82.0,0.0,27.0
432,33.0,47.0,0.0,44.0,11.0,101.0,7.0,57.0,57.0,95.0,52.0,14.0,47.0
433,35.0,66.0,0.0,40.0,0.0,108.0,7.0,88.0,87.0,104.0,56.0,0.0,33.0
434,38.0,50.0,0.0,40.0,0.0,116.0,0.0,68.0,103.0,86.0,61.0,0.0,87.0
435,25.0,20.0,0.0,58.0,0.0,88.0,31.0,70.0,52.0,85.0,94.0,0.0,61.0
436,51.0,68.0,0.0,44.0,0.0,82.0,10.0,36.0,72.0,47.0,34.0,14.0,50.0
437,52.0,43.0,0.0,28.0,3.0,69.0,0.0,76.0,80.0,77.0,0.0,3.0,56.0
438,42.0,21.0,0.0,35.0,0.0,80.0,0.0,41.0,101.0,6.0,0.0,0.0,25.0
439,11.0,46.0,0.0,11.0,1.0,47.0,1.0,44.0,91.0,0.0,0.0,27.0,56.0
440,49.0,37.0,0.0,54.0,0.0,15.0,3.0,69.0,30.0,85.0,17.0,9.0,66.0
441,32.0,41.0,0.0,60.0,1.0,79.0,0.0,23.0,46.0,56.0,53.0,17.0,43.0
442,43.0,47.0,0.0,61.0,0.0,53.0,0.0,48.0,29.0,2.0,52.0,16.0,80.0
443,28.0,19.0,0.0,31.0,0.0,50.0,0.0,52.0,84.0,56.0,38.0,28.0,77.0
444,1.0,41.0,0.0,28.0,0.0,100.0,23.0,56.0,119.0,27.0,48.0,17.0,49.0
445,30.0,48.0,0.0,23.0,8.0,110.0,0.0,31.0,98.0,44.0,45.0,35.0,42.0
446,9.0,34.0,0.0,39.0,6.0,107.0,0.0,56.0,68.0,54.0,17.0,55.0,53.0
447,29.0,40.0,0.0,5.0,0.0,102.0,0.0,65.0,60.0,75.0,36.0,1.0,40.0
448,42.0,16.0,0.0,54.0,0.0,24.0,6.0,48.0,93.0,85.0,31.0,14.0,68.0
449,5.0,10.0,0.0,84.0,0.0,7.0,6.0,49.0,81.0,73.0,12.0,78.0,62.0
450,24.0,63.0,0.0,54.0,0.0,7.0,0.0,64.0,103.0,35.0,36.0,73.0,46.0
451,0.0,37.0,0.0,40.0,0.0,52.0,1.0,85.0,70.0,58.0,19.0,62.0,44.0
452,26.0,2.0,0.0,37.0,0.0,120.0,0.0,48.0,92.0,59.0,24.0,64.0,38.0
453,14.0,0.0,0.0,43.0,0.0,86.0,0.0,47.0,102.0,82.0,1.0,39.0,27.0
454,2.0,0.0,0.0,38.0,0.0,88.0,0.0,83.0,17.0,57.0,45.0,19.0,39.0
455,6.0,0.0,0.0,15.0,6.0,122.6049868,29.0,61.0,0.0,49.0,44.0,32.0,34.0
456,23.0,4.0,0.0,54.0,14.0,83.0,9.0,50.0,8.0,58.0,33.0,29.0,3.0
457,24.0,12.0,0.0,69.0,0.0,48.0,9.0,30.0,79.0,57.0,9.0,28.0,8.0
458,3.0,14.0,0.0,51.0,6.0,2.0,4.0,20.0,86.0,28.0,0.0,52.0,0.0
459,26.0,12.0,0.0,55.0,4.0,24.0,4.0,37.0,61.0,64.0,0.0,78.0,26.0
460,15.0,0.0,0.0,19.0,0.0,80.0,0.0,48.0,61.0,17.0,0.0,20.0,10.0
461,25.0,0.0,0.0,21.0,0.0,33.0,0.0,47.0,93.0,78.0,19.0,30.0,0.0
462,44.0,3.0,0.0,35.0,0.0,41.0,38.0,47.0,86.0,47.0,1.0,77.0,25.0
463,26.0,3.0,0.0,37.0,0.0,64.0,10.0,61.0,110.0,32.0,4.0,52.0,7.0
464,58.0,0.0,0.0,34.0,11.0,35.0,0.0,38.0,33.0,57.0,10.0,70.0,41.0
465,34.0,0.0,0.0,28.0,0.0,90.0,19.0,66.0,42.0,9.0,0.0,56.0,9.0
466,0.0,0.0,0.0,49.0,0.0,116.0,0.0,92.0,55.0,25.0,0.0,32.0,0.0
467,12.0,4.0,0.0,56.0,6.0,109.0,92.80794454,71.0,66.0,4.0,0.0,51.0,0.0
468,15.0,0.0,0.0,28.0,0.0,106.0,0.0,61.0,36.0,1.0,5.0,7.0,0.0
469,32.0,0.0,0.0,26.0,0.0,99.0,0.0,69.0,16.0,42.0,2.0,20.0,0.0
470,20.0,6.0,0.0,23.0,0.0,49.0,0.0,70.0,30.0,59.0,0.0,44.0,0.0
471,41.0,0.0,0.0,24.0,4.0,19.0,0.0,89.0,11.0,86.0,0.0,18.0,0.0
472,16.0,0.0,0.0,40.0,11.0,53.0,0.0,53.0,0.0,33.0,0.0,0.0,0.0
473,55.0,0.0,0.0,11.0,6.0,81.0,0.0,60.0,0.0,12.0,0.0,13.0,0.0
474,39.0,0.0,3.0,28.0,0.0,61.0,10.0,26.0,0.0,26.0,0.0,36.0,0.0
475,42.0,0.0,33.0,24.0,0.0,99.0,4.0,69.0,0.0,4.0,3.0,86.0,2.0
476,9.0,0.0,73.0,0.0,0.0,82.0,0.0,32.0,0.0,62.0,3.0,58.0,0.0
477,45.0,0.0,29.0,0.0,1.0,100.0,0.0,68.0,0.0,59.0,0.0,69.0,0.0
478,23.0,0.0,0.0,0.0,0.0,107.0,0.0,60.0,44.0,85.0,0.0,62.0,0.0
479,46.0,0.0,40.0,0.0,1.0,64.0,0.0,55.0,32.0,70.0,0.0,49.0,0.0
480,14.0,0.0,32.0,0.0,0.0,57.0,0.0,48.0,0.0,14.0,0.0,31.0,0.0
481,48.0,0.0,31.0,0.0,8.0,48.0,35.0,52.0,0.0,47.0,0.0,93.0,0.0
482,34.0,0.0,23.0,0.0,0.0,85.0,40.0,78.0,0.0,75.0,0.0,37.0,0.0
483,43.0,0.0,28.0,0.0,0.0,72.0,0.0,81.0,0.0,49.0,0.0,71.0,0.0
484,54.0,0.0,0.0,0.0,30.0,99.0,0.0,65.0,0.0,57.0,0.0,50.0,0.0
485,28.0,0.0,7.0,0.0,31.0,105.0,0.0,73.0,0.0,0.0,0.0,13.0,0.0
486,52.0,0.0,22.0,0.0,1.0,82.0,0.0,48.0,0.0,0.0,35.0,12.0,0.0
487,22.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,36.0,0.0
488,42.0,0.0,2.0,0.0,0.0,50.0,0.0,46.0,0.0,31.0,17.0,27.0,0.0
489,42.0,0.0,19.0,0.0,0.0,53.0,0.0,69.0,0.0,62.0,19.0,9.0,0.0
490,17.0,0.0,49.0,0.0,0.0,60.0,0.0,72.0,0.0,10.0,0.0,27.0,0.0
491,0.0,0.0,47.0,0.0,0.0,71.0,6.0,33.0,2.0,66.0,46.0,47.0,0.0
492,17.0,0.0,11.0,0.0,3.0,120.0,0.0,82.0,0.0,31.0,57.0,49.0,7.0
493,67.0,0.0,0.0,0.0,0.0,102.0,0.0,88.0,2.0,59.0,52.0,18.0,0.0
494,28.0,0.0,4.0,0.0,0.0,85.0,0.0,82.0,0.0,43.0,65.0,54.0,0.0
495,17.0,23.0,0.0,0.0,25.0,85.0,18.0,26.0,0.0,5.0,92.0,6.0,0.0
496,26.0,3.0,0.0,0.0,29.0,57.0,0.0,58.0,0.0,28.0,48.0,10.0,0.0
497,19.0,0.0,18.0,0.0,31.0,68.0,0.0,29.0,0.0,73.0,13.0,54.0,0.0
498,11.0,4.0,47.0,0.0,0.0,54.0,9.0,34.0,0.0,90.0,40.0,77.0,0.0
499,7.0,0.0,19.0,0.0,0.0,19.0,23.0,49.0,0.0,87.0,35.0,15.0,0.0
500,29.0,0.0,31.0,0.0,0.0,39.0,1.0,79.0,0.0,59.0,49.0,17.0,15.0
501,21.0,0.0,35.0,0.0,0.0,60.0,3.0,78.0,1.0,52.0,47.0,10.0,0.0
502,33.0,0.0,38.0,0.0,51.0,29.0,0.0,78.0,0.0,8.0,5.0,26.0,0.0
503,61.0,0.0,25.0,0.0,14.0,61.0,0.0,57.0,0.0,6.0,42.0,28.0,0.0
504,48.0,0.0,41.0,0.0,69.0,75.0,0.0,51.0,4.0,29.0,66.0,47.0,0.0
505,26.0,0.0,35.0,0.0,30.0,57.0,13.0,92.0,0.0,0.0,74.0,9.0,0.0
506,33.0,0.0,30.0,0.0,22.0,82.0,56.0,60.0,0.0,1.0,63.0,13.0,0.0
507,52.0,0.0,22.0,0.0,0.0,78.0,32.0,85.0,0.0,19.0,46.0,10.0,0.0
508,40.0,0.0,20.0,0.0,17.0,85.0,18.0,61.0,13.0,56.0,47.0,20.0,0.0
509,47.0,0.0,0.0,0.0,12.0,49.0,34.0,63.0,0.0,45.0,41.0,2.0,7.0
510,35.0,0.0,0.0,0.0,27.0,56.0,6.0,54.0,0.0,22.0,56.0,0.0,0.0
511,34.0,0.0,25.0,0.0,0.0,0.0,27.0,75.0,0.0,2.0,68.0,39.0,0.0
