t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
115,23.928571428571427,44.142857142857146,21.071428571428573,45.214285714285715,53.357142857142854,61.857142857142854,47.142857142857146,70.0,84.92857142857143,48.285714285714285,46.357142857142854,39.642857142857146,33.785714285714285
116,21.785714285714285,44.0,24.571428571428573,53.07142857142857,48.92857142857143,70.07142857142857,39.785714285714285,60.214285714285715,63.92857142857143,53.642857142857146,42.785714285714285,36.57142857142857,33.642857142857146
117,22.5,34.785714285714285,32.857142857142854,52.57142857142857,57.642857142857146,47.642857142857146,46.285714285714285,64.57142857142857,69.14285714285714,59.07142857142857,54.214285714285715,34.357142857142854,38.642857142857146
118,33.857142857142854,42.785714285714285,28.571428571428573,50.214285714285715,65.92857142857143,61.785714285714285,40.642857142857146,65.0,79.07142857142857,46.714285714285715,56.5,41.142857142857146,40.42857142857143
119,22.428571428571427,37.142857142857146,25.642857142857142,50.642857142857146,56.785714285714285,62.57142857142857,34.07142857142857,62.0,68.28571428571429,50.214285714285715,56.357142857142854,42.785714285714285,36.57142857142857
120,28.5,43.857142857142854,26.857142857142858,45.142857142857146,63.07142857142857,48.357142857142854,34.642857142857146,63.285714285714285,69.57142857142857,41.357142857142854,50.357142857142854,42.285714285714285,32.857142857142854
121,37.714285714285715,35.785714285714285,25.428571428571427,48.357142857142854,58.42857142857143,54.357142857142854,29.071428571428573,61.285714285714285,65.42857142857143,47.642857142857146,37.5,45.0,27.142857142857142
122,34.357142857142854,38.0,31.571428571428573,42.857142857142854,66.14285714285714,58.714285714285715,45.714285714285715,67.71428571428571,79.35714285714286,45.357142857142854,37.714285714285715,41.857142857142854,41.57142857142857
123,29.214285714285715,44.857142857142854,26.214285714285715,51.785714285714285,59.142857142857146,51.214285714285715,42.785714285714285,72.28571428571429,67.78571428571429,39.57142857142857,45.642857142857146,33.57142857142857,40.5
124,23.142857142857142,42.285714285714285,25.214285714285715,57.142857142857146,52.0,42.92857142857143,39.07142857142857,65.85714285714286,71.21428571428571,53.857142857142854,46.0,34.42857142857143,36.92857142857143
125,30.857142857142858,48.0,35.14955185142857,40.42857142857143,50.92857142857143,53.785714285714285,43.642857142857146,60.142857142857146,56.857142857142854,64.14285714285714,51.42857142857143,37.857142857142854,31.214285714285715
126,31.571428571428573,46.142857142857146,25.071428571428573,53.785714285714285,54.357142857142854,49.92857142857143,50.142857142857146,60.214285714285715,39.357142857142854,57.142857142857146,55.07142857142857,41.857142857142854,31.214285714285715
127,28.571428571428573,46.285714285714285,17.5,44.5,66.35714285714286,45.785714285714285,54.84342461,57.714285714285715,43.42857142857143,51.714285714285715,47.07142857142857,36.785714285714285,26.357142857142858
128,31.928571428571427,36.42857142857143,28.5,49.42857142857143,53.42857142857143,59.642857142857146,33.92857142857143,58.857142857142854,49.07142857142857,45.857142857142854,44.142857142857146,40.785714285714285,21.785714285714285
129,31.5,40.57142857142857,35.857142857142854,49.785714285714285,51.142857142857146,42.214285714285715,33.42857142857143,60.285714285714285,57.42857142857143,50.07142857142857,52.5,32.5,24.928571428571427
130,36.0,25.928571428571427,22.571428571428573,50.42857142857143,60.214285714285715,61.857142857142854,43.92857142857143,56.714285714285715,67.35714285714286,49.214285714285715,51.0,39.07142857142857,24.285714285714285
131,34.357142857142854,27.642857142857142,22.857142857142858,54.57142857142857,55.142857142857146,65.21428571428571,38.5,53.214285714285715,68.85985008571429,49.07142857142857,57.285714285714285,41.357142857142854,28.857142857142858
132,25.428571428571427,25.571428571428573,21.642857142857142,46.07622765857143,52.857142857142854,63.214285714285715,38.0,62.07142857142857,77.64285714285714,46.214285714285715,51.92857142857143,50.07142857142857,36.142857142857146
133,36.142857142857146,32.857142857142854,29.5,34.642857142857146,55.714285714285715,66.14285714285714,47.92857142857143,63.714285714285715,69.5,48.285714285714285,58.92857142857143,43.0,34.5
